"times","real_lower_band","real_middle_band","real_upper_band","symbol"
"2019-09-12 12:15:00",22.9342,25.7098,28.4854,"TEX"
"2019-09-12 12:00:00",22.9277,25.6979,28.4681,"TEX"
"2019-09-12 11:45:00",22.9223,25.6854,28.4486,"TEX"
"2019-09-12 11:30:00",22.9169,25.6736,28.4303,"TEX"
"2019-09-12 11:15:00",22.9113,25.6619,28.4124,"TEX"
"2019-09-12 11:00:00",22.9062,25.6511,28.3959,"TEX"
"2019-09-12 10:45:00",22.9043,25.6382,28.372,"TEX"
"2019-09-12 10:30:00",22.9044,25.6245,28.3446,"TEX"
"2019-09-12 10:15:00",22.9068,25.6098,28.3129,"TEX"
"2019-09-12 10:00:00",22.9067,25.5965,28.2863,"TEX"
"2019-09-12 09:45:00",22.9078,25.5823,28.2568,"TEX"
"2019-09-11 16:00:00",22.9121,25.5663,28.2205,"TEX"
"2019-09-11 15:45:00",22.9154,25.5498,28.1842,"TEX"
"2019-09-11 15:30:00",22.9212,25.5341,28.147,"TEX"
"2019-09-11 15:15:00",22.9286,25.5187,28.1088,"TEX"
"2019-09-11 15:00:00",22.935,25.5037,28.0724,"TEX"
"2019-09-11 14:45:00",22.9424,25.4894,28.0363,"TEX"
"2019-09-11 14:30:00",22.9489,25.4741,27.9992,"TEX"
"2019-09-11 14:15:00",22.9556,25.4588,27.9619,"TEX"
"2019-09-11 14:00:00",22.964,25.4439,27.9238,"TEX"
"2019-09-11 13:45:00",22.9696,25.4276,27.8855,"TEX"
"2019-09-11 13:30:00",22.9745,25.4111,27.8477,"TEX"
"2019-09-11 13:15:00",22.9804,25.395,27.8096,"TEX"
"2019-09-11 13:00:00",22.9872,25.3788,27.7704,"TEX"
"2019-09-11 12:45:00",22.9964,25.3623,27.7281,"TEX"
"2019-09-11 12:30:00",23.003,25.3465,27.6899,"TEX"
"2019-09-11 12:15:00",23.011,25.3293,27.6475,"TEX"
"2019-09-11 12:00:00",23.0185,25.3116,27.6046,"TEX"
"2019-09-11 11:45:00",23.0266,25.2941,27.5617,"TEX"
"2019-09-11 11:30:00",23.0328,25.2768,27.5207,"TEX"
"2019-09-11 11:15:00",23.041,25.2584,27.4758,"TEX"
"2019-09-11 11:00:00",23.052,25.2398,27.4275,"TEX"
"2019-09-11 10:45:00",23.0614,25.2216,27.3818,"TEX"
"2019-09-11 10:30:00",23.0722,25.2037,27.3353,"TEX"
"2019-09-11 10:15:00",23.0814,25.1863,27.2911,"TEX"
"2019-09-11 10:00:00",23.0882,25.1696,27.251,"TEX"
"2019-09-11 09:45:00",23.0921,25.1549,27.2176,"TEX"
"2019-09-10 16:00:00",23.0973,25.1388,27.1804,"TEX"
"2019-09-10 15:45:00",23.1013,25.123,27.1447,"TEX"
"2019-09-10 15:30:00",23.1055,25.1065,27.1074,"TEX"
"2019-09-10 15:15:00",23.1111,25.0905,27.0698,"TEX"
"2019-09-10 15:00:00",23.1158,25.0752,27.0346,"TEX"
"2019-09-10 14:45:00",23.1199,25.0603,27.0007,"TEX"
"2019-09-10 14:30:00",23.126,25.0441,26.9621,"TEX"
"2019-09-10 14:15:00",23.1318,25.0266,26.9213,"TEX"
"2019-09-10 14:00:00",23.1378,25.0092,26.8805,"TEX"
