"times","slowd","slowk","symbol"
"2019-09-04 14:45:00",48.0306,45.1298,"AAPL"
"2019-09-04 14:30:00",59.4125,43.7063,"AAPL"
"2019-09-04 14:15:00",75.7676,55.2558,"AAPL"
"2019-09-04 14:00:00",88.7786,79.2754,"AAPL"
"2019-09-04 13:45:00",88.2136,92.7717,"AAPL"
"2019-09-04 13:30:00",79.0666,94.2886,"AAPL"
"2019-09-04 13:15:00",64.2884,77.5806,"AAPL"
"2019-09-04 13:00:00",58.5334,65.3307,"AAPL"
"2019-09-04 12:45:00",60.8457,49.9537,"AAPL"
"2019-09-04 12:30:00",74.0869,60.3158,"AAPL"
"2019-09-04 12:15:00",81.5934,72.2675,"AAPL"
"2019-09-04 12:00:00",78.6843,89.6774,"AAPL"
"2019-09-04 11:45:00",59.7605,82.8352,"AAPL"
"2019-09-04 11:30:00",43.4437,63.5402,"AAPL"
"2019-09-04 11:15:00",36.4626,32.9062,"AAPL"
"2019-09-04 11:00:00",46.7784,33.8846,"AAPL"
"2019-09-04 10:45:00",58.731,42.5971,"AAPL"
"2019-09-04 10:30:00",67.0854,63.8534,"AAPL"
"2019-09-04 10:15:00",70.0869,69.7424,"AAPL"
"2019-09-04 10:00:00",71.6663,67.6605,"AAPL"
"2019-09-04 09:45:00",75.7558,72.8579,"AAPL"
"2019-09-03 16:00:00",77.9629,74.4806,"AAPL"
"2019-09-03 15:45:00",80.815,79.9288,"AAPL"
"2019-09-03 15:30:00",81.4065,79.4791,"AAPL"
"2019-09-03 15:15:00",80.1297,83.037,"AAPL"
"2019-09-03 15:00:00",69.5644,81.7034,"AAPL"
"2019-09-03 14:45:00",54.0704,75.6488,"AAPL"
"2019-09-03 14:30:00",36.3207,51.341,"AAPL"
"2019-09-03 14:15:00",27.4129,35.2213,"AAPL"
"2019-09-03 14:00:00",23.0453,22.3999,"AAPL"
"2019-09-03 13:45:00",21.8253,24.6175,"AAPL"
"2019-09-03 13:30:00",21.367,22.1186,"AAPL"
"2019-09-03 13:15:00",25.4191,18.7398,"AAPL"
"2019-09-03 13:00:00",35.7349,23.2426,"AAPL"
"2019-09-03 12:45:00",45.6998,34.275,"AAPL"
"2019-09-03 12:30:00",51.8162,49.6872,"AAPL"
"2019-09-03 12:15:00",47.2951,53.1374,"AAPL"
"2019-09-03 12:00:00",40.2565,52.624,"AAPL"
"2019-09-03 11:45:00",31.9073,36.1238,"AAPL"
"2019-09-03 11:30:00",28.8852,32.0216,"AAPL"
"2019-09-03 11:15:00",22.9045,27.5765,"AAPL"
"2019-09-03 11:00:00",17.7526,27.0575,"AAPL"
"2019-09-03 10:45:00",12.8892,14.0796,"AAPL"
"2019-09-03 10:30:00",23.2012,12.1209,"AAPL"
"2019-09-03 10:15:00",40.8089,12.4672,"AAPL"
"2019-09-03 10:00:00",63.523,45.0155,"AAPL"
"2019-09-03 09:45:00",64.5301,64.9442,"AAPL"
"2019-08-30 16:00:00",52.1927,80.6092,"AAPL"
"2019-08-30 15:45:00",31.6213,48.0369,"AAPL"
"2019-08-30 15:30:00",30.3246,27.932,"AAPL"
"2019-08-30 15:15:00",42.8394,18.895,"AAPL"
"2019-08-30 15:00:00",60.7429,44.1467,"AAPL"
"2019-08-30 14:45:00",65.8617,65.4765,"AAPL"
"2019-08-30 14:30:00",58.501,72.6054,"AAPL"
"2019-08-30 14:15:00",45.8343,59.5032,"AAPL"
"2019-08-30 14:00:00",39.2085,43.3944,"AAPL"
"2019-08-30 13:45:00",36.4972,34.6055,"AAPL"
"2019-08-30 13:30:00",37.5662,39.6257,"AAPL"
"2019-08-30 13:15:00",33.408,35.2604,"AAPL"
"2019-08-30 13:00:00",30.9161,37.8126,"AAPL"
"2019-08-30 12:45:00",26.4908,27.151,"AAPL"
"2019-08-30 12:30:00",24.539,27.7846,"AAPL"
"2019-08-30 12:15:00",19.9624,24.5367,"AAPL"
"2019-08-30 12:00:00",14.7142,21.2955,"AAPL"
"2019-08-30 11:45:00",12.6116,14.0551,"AAPL"
