"times","macd","macd_hist","mkacd_signal","symbol","market"
"2019-09-11 11:15:00",0.0916,-0.0523,0.1438,"AAOI","NASDAQ"
"2019-09-11 11:00:00",0.1104,-0.0465,0.1569,"AAOI","NASDAQ"
"2019-09-11 10:45:00",0.144,-0.0245,0.1685,"AAOI","NASDAQ"
"2019-09-11 10:30:00",0.1625,-0.0122,0.1747,"AAOI","NASDAQ"
"2019-09-11 10:15:00",0.1826,0.0049,0.1777,"AAOI","NASDAQ"
"2019-09-11 10:00:00",0.1884,0.0119,0.1765,"AAOI","NASDAQ"
"2019-09-11 09:45:00",0.192,0.0185,0.1735,"AAOI","NASDAQ"
"2019-09-10 16:00:00",0.1948,0.0259,0.1689,"AAOI","NASDAQ"
"2019-09-10 15:45:00",0.1905,0.0281,0.1624,"AAOI","NASDAQ"
"2019-09-10 15:30:00",0.1801,0.0248,0.1554,"AAOI","NASDAQ"
"2019-09-10 15:15:00",0.17,0.0208,0.1492,"AAOI","NASDAQ"
"2019-09-10 15:00:00",0.1571,0.0131,0.144,"AAOI","NASDAQ"
"2019-09-10 14:45:00",0.1404,-3e-04,0.1407,"AAOI","NASDAQ"
"2019-09-10 14:30:00",0.1302,-0.0106,0.1408,"AAOI","NASDAQ"
"2019-09-10 14:15:00",0.1306,-0.0129,0.1435,"AAOI","NASDAQ"
"2019-09-10 14:00:00",0.1403,-0.0064,0.1467,"AAOI","NASDAQ"
"2019-09-10 13:45:00",0.1457,-0.0026,0.1483,"AAOI","NASDAQ"
"2019-09-10 13:30:00",0.1514,0.0025,0.1489,"AAOI","NASDAQ"
"2019-09-10 13:15:00",0.157,0.0087,0.1483,"AAOI","NASDAQ"
"2019-09-10 13:00:00",0.1645,0.0183,0.1461,"AAOI","NASDAQ"
"2019-09-10 12:45:00",0.1705,0.029,0.1415,"AAOI","NASDAQ"
"2019-09-10 12:30:00",0.1677,0.0334,0.1343,"AAOI","NASDAQ"
"2019-09-10 12:15:00",0.1667,0.0408,0.1259,"AAOI","NASDAQ"
"2019-09-10 12:00:00",0.1569,0.0412,0.1157,"AAOI","NASDAQ"
"2019-09-10 11:45:00",0.1462,0.0408,0.1054,"AAOI","NASDAQ"
"2019-09-10 11:30:00",0.1365,0.0413,0.0952,"AAOI","NASDAQ"
"2019-09-10 11:15:00",0.1163,0.0314,0.0849,"AAOI","NASDAQ"
"2019-09-10 11:00:00",0.1028,0.0258,0.0771,"AAOI","NASDAQ"
"2019-09-10 10:45:00",0.0851,0.0145,0.0706,"AAOI","NASDAQ"
"2019-09-10 10:30:00",0.0664,-6e-04,0.067,"AAOI","NASDAQ"
"2019-09-10 10:15:00",0.0568,-0.0104,0.0671,"AAOI","NASDAQ"
"2019-09-10 10:00:00",0.0467,-0.023,0.0697,"AAOI","NASDAQ"
"2019-09-10 09:45:00",0.0414,-0.0341,0.0755,"AAOI","NASDAQ"
"2019-09-09 16:00:00",0.0421,-0.0419,0.084,"AAOI","NASDAQ"
"2019-09-09 15:45:00",0.0485,-0.046,0.0945,"AAOI","NASDAQ"
"2019-09-09 15:30:00",0.0596,-0.0464,0.106,"AAOI","NASDAQ"
"2019-09-09 15:15:00",0.0667,-0.0509,0.1176,"AAOI","NASDAQ"
"2019-09-09 15:00:00",0.0809,-0.0494,0.1304,"AAOI","NASDAQ"
"2019-09-09 14:45:00",0.0995,-0.0433,0.1427,"AAOI","NASDAQ"
"2019-09-09 14:30:00",0.1237,-0.0299,0.1535,"AAOI","NASDAQ"
"2019-09-09 14:15:00",0.1375,-0.0235,0.161,"AAOI","NASDAQ"
"2019-09-09 14:00:00",0.1492,-0.0177,0.1669,"AAOI","NASDAQ"
"2019-09-09 13:45:00",0.1567,-0.0146,0.1713,"AAOI","NASDAQ"
"2019-09-09 13:30:00",0.1636,-0.0114,0.1749,"AAOI","NASDAQ"
"2019-09-09 13:15:00",0.1699,-0.0079,0.1778,"AAOI","NASDAQ"
"2019-09-09 13:00:00",0.1751,-0.0047,0.1797,"AAOI","NASDAQ"
"2019-09-09 12:45:00",0.1852,0.0043,0.1809,"AAOI","NASDAQ"
"2019-09-09 12:30:00",0.1924,0.0126,0.1798,"AAOI","NASDAQ"
"2019-09-09 12:15:00",0.1968,0.0201,0.1767,"AAOI","NASDAQ"
"2019-09-09 12:00:00",0.1938,0.0222,0.1716,"AAOI","NASDAQ"
"2019-09-09 11:45:00",0.1919,0.0258,0.1661,"AAOI","NASDAQ"
"2019-09-09 11:30:00",0.1886,0.0289,0.1597,"AAOI","NASDAQ"
"2019-09-09 11:15:00",0.1852,0.0328,0.1524,"AAOI","NASDAQ"
"2019-09-09 11:00:00",0.1594,0.0152,0.1442,"AAOI","NASDAQ"
"2019-09-09 10:45:00",0.1516,0.0112,0.1404,"AAOI","NASDAQ"
"2019-09-09 10:30:00",0.1436,0.0059,0.1376,"AAOI","NASDAQ"
"2019-09-09 10:15:00",0.1449,0.0088,0.1362,"AAOI","NASDAQ"
"2019-09-09 10:00:00",0.144,0.0101,0.134,"AAOI","NASDAQ"
"2019-09-09 09:45:00",0.1368,0.0053,0.1315,"AAOI","NASDAQ"
"2019-09-06 16:00:00",0.1224,-0.0077,0.1301,"AAOI","NASDAQ"
"2019-09-06 15:45:00",0.1237,-0.0083,0.1321,"AAOI","NASDAQ"
"2019-09-06 15:30:00",0.1276,-0.0065,0.1342,"AAOI","NASDAQ"
"2019-09-06 15:15:00",0.1308,-0.005,0.1358,"AAOI","NASDAQ"
"2019-09-06 15:00:00",0.1348,-0.0022,0.137,"AAOI","NASDAQ"
"2019-09-06 14:45:00",0.1372,-4e-04,0.1376,"AAOI","NASDAQ"
"2019-09-06 14:30:00",0.1371,-6e-04,0.1377,"AAOI","NASDAQ"
"2019-09-06 14:15:00",0.137,-8e-04,0.1378,"AAOI","NASDAQ"
"2019-09-06 14:00:00",0.1401,0.0021,0.138,"AAOI","NASDAQ"
"2019-09-06 13:45:00",0.1369,-6e-04,0.1375,"AAOI","NASDAQ"
"2019-09-06 13:30:00",0.1379,2e-04,0.1377,"AAOI","NASDAQ"
"2019-09-06 13:15:00",0.1402,0.0026,0.1376,"AAOI","NASDAQ"
"2019-09-06 13:00:00",0.1431,0.0062,0.137,"AAOI","NASDAQ"
"2019-09-06 12:45:00",0.1398,0.0043,0.1354,"AAOI","NASDAQ"
"2019-09-06 12:30:00",0.1405,0.0062,0.1344,"AAOI","NASDAQ"
"2019-09-06 12:15:00",0.1388,0.006,0.1328,"AAOI","NASDAQ"
"2019-09-06 12:00:00",0.1403,0.009,0.1313,"AAOI","NASDAQ"
"2019-09-06 11:45:00",0.1494,0.0203,0.1291,"AAOI","NASDAQ"
"2019-09-06 11:30:00",0.1486,0.0246,0.124,"AAOI","NASDAQ"
"2019-09-06 11:15:00",0.1383,0.0204,0.1178,"AAOI","NASDAQ"
"2019-09-06 11:00:00",0.1303,0.0176,0.1127,"AAOI","NASDAQ"
"2019-09-06 10:45:00",0.1233,0.0149,0.1083,"AAOI","NASDAQ"
"2019-09-06 10:30:00",0.1196,0.015,0.1046,"AAOI","NASDAQ"
"2019-09-06 10:15:00",0.1162,0.0154,0.1009,"AAOI","NASDAQ"
"2019-09-06 10:00:00",0.1123,0.0153,0.097,"AAOI","NASDAQ"
"2019-09-06 09:45:00",0.1067,0.0135,0.0932,"AAOI","NASDAQ"
"2019-09-05 16:00:00",0.102,0.0122,0.0898,"AAOI","NASDAQ"
"2019-09-05 15:45:00",0.0936,0.0068,0.0868,"AAOI","NASDAQ"
"2019-09-05 15:30:00",0.086,0.001,0.0851,"AAOI","NASDAQ"
"2019-09-05 15:15:00",0.0858,0.001,0.0848,"AAOI","NASDAQ"
"2019-09-05 15:00:00",0.0833,-0.0013,0.0846,"AAOI","NASDAQ"
"2019-09-05 14:45:00",0.0819,-0.003,0.0849,"AAOI","NASDAQ"
"2019-09-05 14:30:00",0.0821,-0.0036,0.0856,"AAOI","NASDAQ"
"2019-09-05 14:15:00",0.081,-0.0055,0.0865,"AAOI","NASDAQ"
"2019-09-05 14:00:00",0.0784,-0.0095,0.0879,"AAOI","NASDAQ"
"2019-09-05 13:45:00",0.0792,-0.0111,0.0903,"AAOI","NASDAQ"
"2019-09-05 13:30:00",0.0815,-0.0116,0.0931,"AAOI","NASDAQ"
"2019-09-05 13:15:00",0.0858,-0.0102,0.096,"AAOI","NASDAQ"
"2019-09-05 13:00:00",0.09,-0.0085,0.0985,"AAOI","NASDAQ"
"2019-09-05 12:45:00",0.089,-0.0116,0.1006,"AAOI","NASDAQ"
"2019-09-05 12:30:00",0.1007,-0.0028,0.1035,"AAOI","NASDAQ"
"2019-09-05 12:15:00",0.106,0.0018,0.1042,"AAOI","NASDAQ"
"2019-09-05 12:00:00",0.1123,0.0085,0.1038,"AAOI","NASDAQ"
"2019-09-05 11:45:00",0.1146,0.0129,0.1017,"AAOI","NASDAQ"
"2019-09-05 11:30:00",0.1158,0.0174,0.0985,"AAOI","NASDAQ"
"2019-09-05 11:15:00",0.1137,0.0196,0.0941,"AAOI","NASDAQ"
"2019-09-05 11:00:00",0.1124,0.0232,0.0892,"AAOI","NASDAQ"
"2019-09-05 10:45:00",0.102,0.0186,0.0834,"AAOI","NASDAQ"
"2019-09-05 10:30:00",0.0842,0.0054,0.0788,"AAOI","NASDAQ"
"2019-09-05 10:15:00",0.0694,-0.0081,0.0775,"AAOI","NASDAQ"
"2019-09-05 10:00:00",0.0647,-0.0148,0.0795,"AAOI","NASDAQ"
"2019-09-05 09:45:00",0.0548,-0.0284,0.0832,"AAOI","NASDAQ"
"2019-09-04 16:00:00",0.0566,-0.0337,0.0903,"AAOI","NASDAQ"
"2019-09-04 15:45:00",0.0652,-0.0335,0.0987,"AAOI","NASDAQ"
"2019-09-04 15:30:00",0.0752,-0.0319,0.1071,"AAOI","NASDAQ"
"2019-09-04 15:15:00",0.0874,-0.0277,0.1151,"AAOI","NASDAQ"
"2019-09-04 15:00:00",0.1028,-0.0192,0.122,"AAOI","NASDAQ"
"2019-09-04 14:45:00",0.1163,-0.0105,0.1268,"AAOI","NASDAQ"
"2019-09-04 14:30:00",0.1257,-0.0037,0.1294,"AAOI","NASDAQ"
"2019-09-04 14:15:00",0.1329,0.0025,0.1303,"AAOI","NASDAQ"
"2019-09-04 14:00:00",0.135,0.0053,0.1297,"AAOI","NASDAQ"
"2019-09-04 13:45:00",0.1398,0.0114,0.1284,"AAOI","NASDAQ"
"2019-09-04 13:30:00",0.1419,0.0163,0.1255,"AAOI","NASDAQ"
"2019-09-04 13:15:00",0.1414,0.02,0.1214,"AAOI","NASDAQ"
"2019-09-04 13:00:00",0.1408,0.0244,0.1164,"AAOI","NASDAQ"
"2019-09-04 12:45:00",0.1391,0.0287,0.1103,"AAOI","NASDAQ"
"2019-09-04 12:30:00",0.1368,0.0337,0.1032,"AAOI","NASDAQ"
"2019-09-04 12:15:00",0.135,0.0403,0.0947,"AAOI","NASDAQ"
"2019-09-04 12:00:00",0.1308,0.0461,0.0847,"AAOI","NASDAQ"
"2019-09-04 11:45:00",0.1224,0.0493,0.0731,"AAOI","NASDAQ"
"2019-09-04 11:30:00",0.1181,0.0573,0.0608,"AAOI","NASDAQ"
"2019-09-04 11:15:00",0.1089,0.0624,0.0465,"AAOI","NASDAQ"
"2019-09-04 11:00:00",0.0911,0.0603,0.0309,"AAOI","NASDAQ"
"2019-09-04 10:45:00",0.0756,0.0598,0.0158,"AAOI","NASDAQ"
"2019-09-04 10:30:00",0.0557,0.0548,9e-04,"AAOI","NASDAQ"
"2019-09-04 10:15:00",0.0339,0.0467,-0.0128,"AAOI","NASDAQ"
"2019-09-04 10:00:00",0.0164,0.0409,-0.0245,"AAOI","NASDAQ"
"2019-09-04 09:45:00",-0.0174,0.0174,-0.0347,"AAOI","NASDAQ"
"2019-09-03 16:00:00",-0.0327,0.0064,-0.0391,"AAOI","NASDAQ"
"2019-09-03 15:45:00",-0.0375,0.0032,-0.0407,"AAOI","NASDAQ"
"2019-09-03 15:30:00",-0.036,0.0055,-0.0415,"AAOI","NASDAQ"
"2019-09-03 15:15:00",-0.0366,0.0062,-0.0428,"AAOI","NASDAQ"
"2019-09-03 15:00:00",-0.041,0.0034,-0.0444,"AAOI","NASDAQ"
"2019-09-03 14:45:00",-0.0429,0.0023,-0.0452,"AAOI","NASDAQ"
"2019-09-03 14:30:00",-0.0436,0.0022,-0.0458,"AAOI","NASDAQ"
"2019-09-03 14:15:00",-0.046,3e-04,-0.0463,"AAOI","NASDAQ"
"2019-09-03 14:00:00",-0.0504,-0.004,-0.0464,"AAOI","NASDAQ"
"2019-09-03 13:45:00",-0.0533,-0.0079,-0.0454,"AAOI","NASDAQ"
"2019-09-03 13:30:00",-0.0541,-0.0106,-0.0434,"AAOI","NASDAQ"
"2019-09-03 13:15:00",-0.0528,-0.012,-0.0408,"AAOI","NASDAQ"
"2019-09-03 13:00:00",-0.0499,-0.0122,-0.0378,"AAOI","NASDAQ"
"2019-09-03 12:45:00",-0.0486,-0.0138,-0.0347,"AAOI","NASDAQ"
"2019-09-03 12:30:00",-0.0456,-0.0144,-0.0313,"AAOI","NASDAQ"
"2019-09-03 12:15:00",-0.0407,-0.013,-0.0277,"AAOI","NASDAQ"
"2019-09-03 12:00:00",-0.0348,-0.0104,-0.0244,"AAOI","NASDAQ"
"2019-09-03 11:45:00",-0.0329,-0.0111,-0.0218,"AAOI","NASDAQ"
"2019-09-03 11:30:00",-0.0331,-0.014,-0.0191,"AAOI","NASDAQ"
"2019-10-11 16:00:00",0.3219,-0.0219,0.3438,"AAON","NASDAQ"
"2019-10-11 15:45:00",0.3425,-0.0068,0.3493,"AAON","NASDAQ"
"2019-10-11 15:30:00",0.3464,-0.0045,0.351,"AAON","NASDAQ"
"2019-10-11 15:15:00",0.3516,-5e-04,0.3521,"AAON","NASDAQ"
"2019-10-11 15:00:00",0.3579,0.0057,0.3523,"AAON","NASDAQ"
"2019-10-11 14:45:00",0.3254,-0.0255,0.3509,"AAON","NASDAQ"
"2019-10-11 14:30:00",0.3234,-0.0339,0.3572,"AAON","NASDAQ"
"2019-10-11 14:15:00",0.3365,-0.0292,0.3657,"AAON","NASDAQ"
"2019-10-11 14:00:00",0.3529,-0.0201,0.373,"AAON","NASDAQ"
"2019-10-11 13:45:00",0.3708,-0.0072,0.378,"AAON","NASDAQ"
"2019-10-11 13:30:00",0.3821,0.0023,0.3798,"AAON","NASDAQ"
"2019-10-11 13:15:00",0.401,0.0218,0.3793,"AAON","NASDAQ"
"2019-10-11 13:00:00",0.4124,0.0385,0.3738,"AAON","NASDAQ"
"2019-10-11 12:45:00",0.4035,0.0393,0.3642,"AAON","NASDAQ"
"2019-10-11 12:30:00",0.4108,0.0564,0.3543,"AAON","NASDAQ"
"2019-10-11 12:15:00",0.4221,0.0819,0.3402,"AAON","NASDAQ"
"2019-10-11 12:00:00",0.434,0.1142,0.3198,"AAON","NASDAQ"
"2019-10-11 11:45:00",0.4404,0.1492,0.2912,"AAON","NASDAQ"
"2019-10-11 11:30:00",0.4218,0.1679,0.2539,"AAON","NASDAQ"
"2019-10-11 11:15:00",0.3777,0.1658,0.2119,"AAON","NASDAQ"
"2019-10-11 11:00:00",0.3239,0.1534,0.1705,"AAON","NASDAQ"
"2019-10-11 10:45:00",0.265,0.1329,0.1321,"AAON","NASDAQ"
"2019-10-11 10:30:00",0.2072,0.1083,0.0989,"AAON","NASDAQ"
"2019-10-11 10:15:00",0.1549,0.0831,0.0718,"AAON","NASDAQ"
"2019-10-11 10:00:00",0.1328,0.0817,0.0511,"AAON","NASDAQ"
"2019-10-11 09:45:00",0.0578,0.0272,0.0306,"AAON","NASDAQ"
"2019-10-10 16:00:00",0.01,-0.0138,0.0238,"AAON","NASDAQ"
"2019-10-10 15:45:00",0.0162,-0.0111,0.0273,"AAON","NASDAQ"
"2019-10-10 15:30:00",0.0116,-0.0184,0.0301,"AAON","NASDAQ"
"2019-10-10 15:15:00",0.0045,-0.0302,0.0347,"AAON","NASDAQ"
"2019-10-10 15:00:00",0.0087,-0.0336,0.0422,"AAON","NASDAQ"
"2019-10-10 14:45:00",0.022,-0.0286,0.0506,"AAON","NASDAQ"
"2019-10-10 14:30:00",0.0286,-0.0292,0.0577,"AAON","NASDAQ"
"2019-10-10 14:15:00",0.0242,-0.0409,0.065,"AAON","NASDAQ"
"2019-10-10 14:00:00",0.0295,-0.0458,0.0753,"AAON","NASDAQ"
"2019-10-10 13:45:00",0.045,-0.0417,0.0867,"AAON","NASDAQ"
"2019-10-10 13:30:00",0.0742,-0.0229,0.0971,"AAON","NASDAQ"
"2019-10-10 13:15:00",0.0928,-0.0101,0.1028,"AAON","NASDAQ"
"2019-10-10 13:00:00",0.1029,-0.0025,0.1054,"AAON","NASDAQ"
"2019-10-10 12:45:00",0.1107,0.0048,0.106,"AAON","NASDAQ"
"2019-10-10 12:30:00",0.11,0.0052,0.1048,"AAON","NASDAQ"
"2019-10-10 12:15:00",0.1115,0.008,0.1035,"AAON","NASDAQ"
"2019-10-10 12:00:00",0.1225,0.021,0.1015,"AAON","NASDAQ"
"2019-10-10 11:45:00",0.1261,0.0299,0.0962,"AAON","NASDAQ"
"2019-10-10 11:30:00",0.1293,0.0405,0.0888,"AAON","NASDAQ"
"2019-10-10 11:15:00",0.1185,0.0398,0.0786,"AAON","NASDAQ"
"2019-10-10 11:00:00",0.0972,0.0285,0.0687,"AAON","NASDAQ"
"2019-10-10 10:45:00",0.09,0.0284,0.0616,"AAON","NASDAQ"
"2019-10-10 10:30:00",0.074,0.0195,0.0544,"AAON","NASDAQ"
"2019-10-10 10:15:00",0.0517,0.0021,0.0496,"AAON","NASDAQ"
"2019-10-10 10:00:00",0.0343,-0.0148,0.049,"AAON","NASDAQ"
"2019-10-10 09:45:00",0.0213,-0.0314,0.0527,"AAON","NASDAQ"
"2019-10-09 16:00:00",0.0198,-0.0408,0.0606,"AAON","NASDAQ"
"2019-10-09 15:45:00",0.0348,-0.036,0.0708,"AAON","NASDAQ"
"2019-10-09 15:30:00",0.0351,-0.0446,0.0798,"AAON","NASDAQ"
"2019-10-09 15:15:00",0.039,-0.0519,0.0909,"AAON","NASDAQ"
"2019-10-09 15:00:00",0.0395,-0.0645,0.1039,"AAON","NASDAQ"
"2019-10-09 14:45:00",0.0639,-0.0561,0.12,"AAON","NASDAQ"
"2019-10-09 14:30:00",0.084,-0.0501,0.1341,"AAON","NASDAQ"
"2019-10-09 14:15:00",0.1145,-0.0321,0.1466,"AAON","NASDAQ"
"2019-10-09 14:00:00",0.1405,-0.0141,0.1546,"AAON","NASDAQ"
"2019-10-09 13:45:00",0.1626,0.0045,0.1581,"AAON","NASDAQ"
"2019-10-09 13:30:00",0.1656,0.0086,0.157,"AAON","NASDAQ"
"2019-10-09 13:15:00",0.1785,0.0236,0.1549,"AAON","NASDAQ"
"2019-10-09 13:00:00",0.1854,0.0364,0.149,"AAON","NASDAQ"
"2019-10-09 12:45:00",0.1843,0.0445,0.1399,"AAON","NASDAQ"
"2019-10-09 12:30:00",0.1701,0.0413,0.1288,"AAON","NASDAQ"
"2019-10-09 12:15:00",0.1535,0.0351,0.1184,"AAON","NASDAQ"
"2019-10-09 12:00:00",0.1353,0.0256,0.1096,"AAON","NASDAQ"
"2019-10-09 11:45:00",0.1151,0.0119,0.1032,"AAON","NASDAQ"
"2019-10-09 11:30:00",0.1153,0.015,0.1003,"AAON","NASDAQ"
"2019-10-09 11:15:00",0.1198,0.0233,0.0965,"AAON","NASDAQ"
"2019-10-09 11:00:00",0.1198,0.0292,0.0907,"AAON","NASDAQ"
"2019-10-09 10:45:00",0.116,0.0326,0.0834,"AAON","NASDAQ"
"2019-10-09 10:30:00",0.0992,0.024,0.0752,"AAON","NASDAQ"
"2019-10-09 10:15:00",0.1003,0.0311,0.0692,"AAON","NASDAQ"
"2019-10-09 10:00:00",0.095,0.0335,0.0615,"AAON","NASDAQ"
"2019-10-09 09:45:00",0.0855,0.0324,0.0531,"AAON","NASDAQ"
"2019-10-08 16:00:00",0.0731,0.0281,0.045,"AAON","NASDAQ"
"2019-10-08 15:45:00",0.0837,0.0458,0.0379,"AAON","NASDAQ"
"2019-10-08 15:30:00",0.0766,0.0501,0.0265,"AAON","NASDAQ"
"2019-10-08 15:15:00",0.0696,0.0556,0.014,"AAON","NASDAQ"
"2019-10-08 15:00:00",0.064,0.0639,1e-04,"AAON","NASDAQ"
"2019-10-08 14:45:00",0.0444,0.0603,-0.0159,"AAON","NASDAQ"
"2019-10-08 14:30:00",0.033,0.0639,-0.031,"AAON","NASDAQ"
"2019-10-08 14:15:00",0.0047,0.0517,-0.0469,"AAON","NASDAQ"
"2019-10-08 14:00:00",-0.0039,0.056,-0.0599,"AAON","NASDAQ"
"2019-10-08 13:45:00",-0.0189,0.0549,-0.0738,"AAON","NASDAQ"
"2019-10-08 13:30:00",-0.0502,0.0374,-0.0876,"AAON","NASDAQ"
"2019-10-08 13:15:00",-0.0648,0.0321,-0.0969,"AAON","NASDAQ"
"2019-10-08 13:00:00",-0.0764,0.0285,-0.1049,"AAON","NASDAQ"
"2019-10-08 12:45:00",-0.1054,0.0066,-0.1121,"AAON","NASDAQ"
"2019-10-08 12:30:00",-0.1227,-0.009,-0.1137,"AAON","NASDAQ"
"2019-10-08 12:15:00",-0.1174,-0.0059,-0.1115,"AAON","NASDAQ"
"2019-10-08 12:00:00",-0.1272,-0.0172,-0.11,"AAON","NASDAQ"
"2019-10-08 11:45:00",-0.1266,-0.0209,-0.1057,"AAON","NASDAQ"
"2019-10-08 11:30:00",-0.1191,-0.0186,-0.1005,"AAON","NASDAQ"
"2019-10-08 11:15:00",-0.1321,-0.0362,-0.0958,"AAON","NASDAQ"
"2019-10-08 11:00:00",-0.1355,-0.0488,-0.0868,"AAON","NASDAQ"
"2019-10-08 10:45:00",-0.1522,-0.0777,-0.0746,"AAON","NASDAQ"
"2019-10-08 10:30:00",-0.1572,-0.1021,-0.0551,"AAON","NASDAQ"
"2019-10-08 10:15:00",-0.1475,-0.1179,-0.0296,"AAON","NASDAQ"
"2019-10-08 10:00:00",-0.103,-0.1028,-2e-04,"AAON","NASDAQ"
"2019-10-08 09:45:00",-0.0517,-0.0772,0.0256,"AAON","NASDAQ"
"2019-10-07 16:00:00",-0.0069,-0.0518,0.0449,"AAON","NASDAQ"
"2019-10-07 15:45:00",-0.0066,-0.0644,0.0578,"AAON","NASDAQ"
"2019-10-07 15:30:00",0.0082,-0.0657,0.0739,"AAON","NASDAQ"
"2019-10-07 15:15:00",0.0351,-0.0552,0.0903,"AAON","NASDAQ"
"2019-10-07 15:00:00",0.05,-0.0541,0.1041,"AAON","NASDAQ"
"2019-10-07 14:45:00",0.071,-0.0467,0.1176,"AAON","NASDAQ"
"2019-10-07 14:30:00",0.0905,-0.0388,0.1293,"AAON","NASDAQ"
"2019-10-07 14:15:00",0.1152,-0.0238,0.139,"AAON","NASDAQ"
"2019-10-07 14:00:00",0.1225,-0.0224,0.1449,"AAON","NASDAQ"
"2019-10-07 13:45:00",0.1159,-0.0346,0.1505,"AAON","NASDAQ"
"2019-10-07 13:30:00",0.1282,-0.0309,0.1592,"AAON","NASDAQ"
"2019-10-07 13:15:00",0.1558,-0.0111,0.1669,"AAON","NASDAQ"
"2019-10-07 13:00:00",0.1669,-0.0028,0.1697,"AAON","NASDAQ"
"2019-10-07 12:45:00",0.1765,0.0061,0.1704,"AAON","NASDAQ"
"2019-10-07 12:30:00",0.1771,0.0083,0.1688,"AAON","NASDAQ"
"2019-10-07 12:15:00",0.168,0.0012,0.1668,"AAON","NASDAQ"
"2019-10-07 12:00:00",0.16,-0.0065,0.1665,"AAON","NASDAQ"
"2019-10-07 11:45:00",0.1568,-0.0113,0.1681,"AAON","NASDAQ"
"2019-10-07 11:30:00",0.1546,-0.0163,0.1709,"AAON","NASDAQ"
"2019-10-07 11:15:00",0.1626,-0.0124,0.175,"AAON","NASDAQ"
"2019-10-07 11:00:00",0.1591,-0.019,0.1781,"AAON","NASDAQ"
"2019-10-07 10:45:00",0.1434,-0.0394,0.1828,"AAON","NASDAQ"
"2019-10-07 10:30:00",0.1457,-0.0469,0.1927,"AAON","NASDAQ"
"2019-10-07 10:15:00",0.1688,-0.0356,0.2044,"AAON","NASDAQ"
"2019-10-07 10:00:00",0.1827,-0.0306,0.2133,"AAON","NASDAQ"
"2019-10-07 09:45:00",0.2029,-0.0181,0.221,"AAON","NASDAQ"
"2019-10-04 16:00:00",0.2174,-0.0081,0.2255,"AAON","NASDAQ"
"2019-10-04 15:45:00",0.2095,-0.018,0.2275,"AAON","NASDAQ"
"2019-10-04 15:30:00",0.2147,-0.0173,0.232,"AAON","NASDAQ"
"2019-10-04 15:15:00",0.2182,-0.0181,0.2363,"AAON","NASDAQ"
"2019-10-04 15:00:00",0.2286,-0.0123,0.2408,"AAON","NASDAQ"
"2019-10-04 14:45:00",0.2345,-0.0094,0.2439,"AAON","NASDAQ"
"2019-10-04 14:30:00",0.2356,-0.0106,0.2463,"AAON","NASDAQ"
"2019-10-04 14:15:00",0.243,-0.006,0.2489,"AAON","NASDAQ"
"2019-10-04 14:00:00",0.2428,-0.0076,0.2504,"AAON","NASDAQ"
"2019-10-04 13:45:00",0.2531,7e-04,0.2523,"AAON","NASDAQ"
"2019-10-04 13:30:00",0.265,0.0129,0.2521,"AAON","NASDAQ"
"2019-10-04 13:15:00",0.2779,0.029,0.2489,"AAON","NASDAQ"
"2019-10-04 13:00:00",0.2842,0.0425,0.2417,"AAON","NASDAQ"
"2019-10-04 12:45:00",0.286,0.055,0.231,"AAON","NASDAQ"
"2019-10-04 12:30:00",0.2852,0.0679,0.2173,"AAON","NASDAQ"
"2019-10-04 12:15:00",0.2595,0.0592,0.2003,"AAON","NASDAQ"
"2019-10-04 12:00:00",0.223,0.0375,0.1855,"AAON","NASDAQ"
"2019-10-04 11:45:00",0.2079,0.0318,0.1761,"AAON","NASDAQ"
"2019-10-04 11:30:00",0.1999,0.0317,0.1682,"AAON","NASDAQ"
"2019-10-04 11:15:00",0.1959,0.0357,0.1603,"AAON","NASDAQ"
"2019-10-04 11:00:00",0.189,0.0377,0.1513,"AAON","NASDAQ"
"2019-10-04 10:45:00",0.1825,0.0406,0.1419,"AAON","NASDAQ"
"2019-10-04 10:30:00",0.1694,0.0376,0.1318,"AAON","NASDAQ"
"2019-10-04 10:15:00",0.1624,0.04,0.1224,"AAON","NASDAQ"
"2019-10-04 10:00:00",0.146,0.0337,0.1124,"AAON","NASDAQ"
"2019-10-04 09:45:00",0.1435,0.0396,0.1039,"AAON","NASDAQ"
"2019-10-03 16:00:00",0.1382,0.0441,0.0941,"AAON","NASDAQ"
"2019-10-03 15:45:00",0.1457,0.0627,0.083,"AAON","NASDAQ"
"2019-10-03 15:30:00",0.149,0.0816,0.0673,"AAON","NASDAQ"
"2019-10-03 15:15:00",0.147,0.1,0.0469,"AAON","NASDAQ"
"2019-10-03 15:00:00",0.1371,0.1151,0.0219,"AAON","NASDAQ"
"2019-10-03 14:45:00",0.1175,0.1244,-0.0069,"AAON","NASDAQ"
"2019-10-03 14:30:00",0.0888,0.1268,-0.038,"AAON","NASDAQ"
"2019-10-03 14:15:00",0.0467,0.1164,-0.0697,"AAON","NASDAQ"
"2019-10-03 14:00:00",0.026,0.1247,-0.0987,"AAON","NASDAQ"
"2019-10-03 13:45:00",-0.0161,0.1138,-0.1299,"AAON","NASDAQ"
"2019-10-03 13:30:00",-0.0565,0.1019,-0.1584,"AAON","NASDAQ"
"2019-10-03 13:15:00",-0.0945,0.0894,-0.1839,"AAON","NASDAQ"
"2019-10-03 13:00:00",-0.1206,0.0856,-0.2062,"AAON","NASDAQ"
