"times","real_lower_band","real_middle_band","real_upper_band","symbol","market"
"2019-10-22 15:30:00",26.787,27.8825,28.978,"AAL","NASDAQ"
"2019-10-22 15:15:00",26.7765,27.8764,28.9764,"AAL","NASDAQ"
"2019-10-22 15:00:00",26.7661,27.871,28.976,"AAL","NASDAQ"
"2019-10-22 14:45:00",26.757,27.8658,28.9746,"AAL","NASDAQ"
"2019-10-22 14:30:00",26.7441,27.8597,28.9752,"AAL","NASDAQ"
"2019-10-22 14:15:00",26.72,27.8513,28.9826,"AAL","NASDAQ"
"2019-10-22 14:00:00",26.698,27.8431,28.9882,"AAL","NASDAQ"
"2019-10-22 13:45:00",26.6804,27.8359,28.9915,"AAL","NASDAQ"
"2019-10-22 13:30:00",26.6617,27.8287,28.9957,"AAL","NASDAQ"
"2019-10-22 13:15:00",26.6459,27.8224,28.999,"AAL","NASDAQ"
"2019-10-22 13:00:00",26.6325,27.8167,29.0009,"AAL","NASDAQ"
"2019-10-22 12:45:00",26.6181,27.8106,29.0031,"AAL","NASDAQ"
"2019-10-22 12:30:00",26.6039,27.8043,29.0046,"AAL","NASDAQ"
"2019-10-22 12:15:00",26.5897,27.7978,29.0058,"AAL","NASDAQ"
"2019-10-22 12:00:00",26.5775,27.7915,29.0056,"AAL","NASDAQ"
"2019-10-22 11:45:00",26.5642,27.7851,29.006,"AAL","NASDAQ"
"2019-10-22 11:30:00",26.5491,27.7787,29.0083,"AAL","NASDAQ"
"2019-10-22 11:15:00",26.5329,27.7722,29.0114,"AAL","NASDAQ"
"2019-10-22 11:00:00",26.5181,27.7659,29.0138,"AAL","NASDAQ"
"2019-10-22 10:45:00",26.5039,27.7601,29.0163,"AAL","NASDAQ"
"2019-10-22 10:30:00",26.4875,27.7541,29.0207,"AAL","NASDAQ"
"2019-10-22 10:15:00",26.4714,27.7483,29.0251,"AAL","NASDAQ"
"2019-10-22 10:00:00",26.4515,27.7417,29.0318,"AAL","NASDAQ"
"2019-10-22 09:45:00",26.4361,27.7359,29.0356,"AAL","NASDAQ"
"2019-10-21 16:00:00",26.4208,27.7301,29.0394,"AAL","NASDAQ"
"2019-10-21 15:45:00",26.4052,27.7211,29.037,"AAL","NASDAQ"
"2019-10-21 15:30:00",26.3871,27.7116,29.0361,"AAL","NASDAQ"
"2019-10-21 15:15:00",26.3672,27.7018,29.0365,"AAL","NASDAQ"
"2019-10-21 15:00:00",26.3478,27.692,29.0362,"AAL","NASDAQ"
"2019-10-21 14:45:00",26.3234,27.6816,29.0399,"AAL","NASDAQ"
"2019-10-21 14:30:00",26.2997,27.6715,29.0433,"AAL","NASDAQ"
"2019-10-21 14:15:00",26.2736,27.6609,29.0483,"AAL","NASDAQ"
"2019-10-21 14:00:00",26.249,27.6501,29.0512,"AAL","NASDAQ"
"2019-10-21 13:45:00",26.226,27.6391,29.0523,"AAL","NASDAQ"
"2019-10-21 13:30:00",26.2039,27.6282,29.0525,"AAL","NASDAQ"
"2019-10-21 13:15:00",26.182,27.6172,29.0523,"AAL","NASDAQ"
"2019-10-21 13:00:00",26.16,27.6057,29.0514,"AAL","NASDAQ"
"2019-10-21 12:45:00",26.1405,27.5942,29.048,"AAL","NASDAQ"
"2019-10-21 12:30:00",26.1214,27.5827,29.044,"AAL","NASDAQ"
"2019-10-21 12:15:00",26.1051,27.5717,29.0383,"AAL","NASDAQ"
"2019-10-21 12:00:00",26.0891,27.5608,29.0324,"AAL","NASDAQ"
"2019-10-21 11:45:00",26.0713,27.5492,29.027,"AAL","NASDAQ"
"2019-10-21 11:30:00",26.0539,27.5376,29.0214,"AAL","NASDAQ"
"2019-10-21 11:15:00",26.0391,27.5263,29.0135,"AAL","NASDAQ"
"2019-10-21 11:00:00",26.0233,27.5151,29.0068,"AAL","NASDAQ"
"2019-10-21 10:45:00",26.007,27.5035,29,"AAL","NASDAQ"
"2019-10-21 10:30:00",25.9898,27.4923,28.9948,"AAL","NASDAQ"
"2019-10-21 10:15:00",25.9733,27.481,28.9886,"AAL","NASDAQ"
"2019-10-21 10:00:00",25.9595,27.4696,28.9797,"AAL","NASDAQ"
"2019-10-21 09:45:00",25.9436,27.458,28.9724,"AAL","NASDAQ"
"2019-10-18 16:00:00",25.9264,27.4467,28.967,"AAL","NASDAQ"
"2019-10-18 15:45:00",25.9049,27.4369,28.9688,"AAL","NASDAQ"
"2019-10-18 15:30:00",25.885,27.4273,28.9695,"AAL","NASDAQ"
"2019-10-18 15:15:00",25.8673,27.4177,28.9682,"AAL","NASDAQ"
"2019-10-18 15:00:00",25.8497,27.4082,28.9668,"AAL","NASDAQ"
"2019-10-18 14:45:00",25.8311,27.3986,28.9661,"AAL","NASDAQ"
"2019-10-18 14:30:00",25.8086,27.3884,28.9681,"AAL","NASDAQ"
"2019-10-18 14:15:00",25.7909,27.3787,28.9666,"AAL","NASDAQ"
"2019-10-18 14:00:00",25.7727,27.3693,28.966,"AAL","NASDAQ"
"2019-10-18 13:45:00",25.7549,27.3598,28.9647,"AAL","NASDAQ"
"2019-10-18 13:30:00",25.7364,27.3501,28.9638,"AAL","NASDAQ"
"2019-10-18 13:15:00",25.7186,27.3407,28.9628,"AAL","NASDAQ"
"2019-10-18 13:00:00",25.701,27.3314,28.9618,"AAL","NASDAQ"
"2019-10-18 12:45:00",25.6841,27.3223,28.9605,"AAL","NASDAQ"
"2019-10-18 12:30:00",25.6658,27.3129,28.96,"AAL","NASDAQ"
"2019-10-18 12:15:00",25.647,27.3037,28.9603,"AAL","NASDAQ"
"2019-10-18 12:00:00",25.6285,27.2942,28.9598,"AAL","NASDAQ"
"2019-10-18 11:45:00",25.6106,27.285,28.9594,"AAL","NASDAQ"
"2019-10-18 11:30:00",25.5941,27.2758,28.9575,"AAL","NASDAQ"
"2019-10-18 11:15:00",25.5772,27.2661,28.9551,"AAL","NASDAQ"
"2019-10-18 11:00:00",25.5607,27.2564,28.9521,"AAL","NASDAQ"
"2019-10-18 10:45:00",25.5445,27.247,28.9494,"AAL","NASDAQ"
"2019-10-18 10:30:00",25.5279,27.2374,28.9469,"AAL","NASDAQ"
"2019-10-18 10:15:00",25.5111,27.2278,28.9446,"AAL","NASDAQ"
"2019-10-18 10:00:00",25.4933,27.2179,28.9425,"AAL","NASDAQ"
"2019-10-18 09:45:00",25.4749,27.2073,28.9396,"AAL","NASDAQ"
"2019-10-17 16:00:00",25.4559,27.1972,28.9384,"AAL","NASDAQ"
"2019-10-17 15:45:00",25.4346,27.1873,28.9401,"AAL","NASDAQ"
"2019-10-17 15:30:00",25.4127,27.1775,28.9422,"AAL","NASDAQ"
"2019-10-17 15:15:00",25.3912,27.1677,28.9441,"AAL","NASDAQ"
"2019-10-17 15:00:00",25.3697,27.1577,28.9457,"AAL","NASDAQ"
"2019-10-17 14:45:00",25.3472,27.147,28.9468,"AAL","NASDAQ"
"2019-10-17 14:30:00",25.3212,27.1357,28.9502,"AAL","NASDAQ"
"2019-10-17 14:15:00",25.2986,27.125,28.9513,"AAL","NASDAQ"
"2019-10-17 14:00:00",25.2761,27.1142,28.9522,"AAL","NASDAQ"
"2019-10-17 13:45:00",25.2539,27.1035,28.953,"AAL","NASDAQ"
"2019-10-17 13:30:00",25.2293,27.0921,28.9549,"AAL","NASDAQ"
"2019-10-17 13:15:00",25.2055,27.0809,28.9563,"AAL","NASDAQ"
"2019-10-17 13:00:00",25.1829,27.0701,28.9574,"AAL","NASDAQ"
"2019-10-17 12:45:00",25.1595,27.0594,28.9593,"AAL","NASDAQ"
"2019-10-17 12:30:00",25.1362,27.0484,28.9606,"AAL","NASDAQ"
"2019-10-17 12:15:00",25.1143,27.0375,28.9607,"AAL","NASDAQ"
"2019-10-17 12:00:00",25.0926,27.0263,28.9601,"AAL","NASDAQ"
"2019-10-17 11:45:00",25.071,27.0147,28.9584,"AAL","NASDAQ"
"2019-10-17 11:30:00",25.0507,27.0029,28.955,"AAL","NASDAQ"
"2019-10-17 11:15:00",25.0316,26.9909,28.9502,"AAL","NASDAQ"
"2019-10-17 11:00:00",25.0132,26.9794,28.9456,"AAL","NASDAQ"
"2019-10-17 10:45:00",24.9949,26.9677,28.9404,"AAL","NASDAQ"
"2019-10-17 10:30:00",24.9767,26.9556,28.9346,"AAL","NASDAQ"
"2019-10-17 10:15:00",24.957,26.9426,28.9282,"AAL","NASDAQ"
"2019-10-17 10:00:00",24.9382,26.9302,28.9221,"AAL","NASDAQ"
"2019-10-17 09:45:00",24.9198,26.9178,28.9159,"AAL","NASDAQ"
"2019-10-16 16:00:00",24.9031,26.9053,28.9075,"AAL","NASDAQ"
"2019-10-16 15:45:00",24.8804,26.8929,28.9055,"AAL","NASDAQ"
"2019-10-16 15:30:00",24.8545,26.8796,28.9046,"AAL","NASDAQ"
"2019-10-16 15:15:00",24.8327,26.8665,28.9004,"AAL","NASDAQ"
"2019-10-16 15:00:00",24.8062,26.8525,28.8988,"AAL","NASDAQ"
"2019-10-16 14:45:00",24.7876,26.8403,28.8931,"AAL","NASDAQ"
"2019-10-16 14:30:00",24.7685,26.828,28.8875,"AAL","NASDAQ"
"2019-10-16 14:15:00",24.7565,26.8171,28.8777,"AAL","NASDAQ"
"2019-10-16 14:00:00",24.7444,26.8063,28.8681,"AAL","NASDAQ"
"2019-10-16 13:45:00",24.7335,26.7957,28.8579,"AAL","NASDAQ"
"2019-10-16 13:30:00",24.7235,26.7848,28.846,"AAL","NASDAQ"
"2019-10-16 13:15:00",24.7145,26.7739,28.8334,"AAL","NASDAQ"
"2019-10-16 13:00:00",24.705,26.7629,28.8208,"AAL","NASDAQ"
"2019-10-16 12:45:00",24.6961,26.7515,28.8069,"AAL","NASDAQ"
"2019-10-16 12:30:00",24.6866,26.74,28.7935,"AAL","NASDAQ"
"2019-10-16 12:15:00",24.6778,26.7283,28.7788,"AAL","NASDAQ"
"2019-10-16 12:00:00",24.6687,26.7165,28.7643,"AAL","NASDAQ"
"2019-10-16 11:45:00",24.6619,26.705,28.7481,"AAL","NASDAQ"
"2019-10-16 11:30:00",24.6541,26.6931,28.732,"AAL","NASDAQ"
"2019-10-16 11:15:00",24.644,26.6804,28.7168,"AAL","NASDAQ"
"2019-10-16 11:00:00",24.6332,26.6675,28.7019,"AAL","NASDAQ"
"2019-10-16 10:45:00",24.624,26.6548,28.6856,"AAL","NASDAQ"
"2019-10-16 10:30:00",24.6172,26.6423,28.6674,"AAL","NASDAQ"
"2019-10-16 10:15:00",24.612,26.6304,28.6488,"AAL","NASDAQ"
"2019-10-16 10:00:00",24.6077,26.6189,28.6302,"AAL","NASDAQ"
"2019-10-16 09:45:00",24.6029,26.6086,28.6143,"AAL","NASDAQ"
"2019-10-15 16:00:00",24.6009,26.5971,28.5932,"AAL","NASDAQ"
"2019-10-15 15:45:00",24.5985,26.5869,28.5753,"AAL","NASDAQ"
"2019-10-15 15:30:00",24.5992,26.5775,28.5558,"AAL","NASDAQ"
"2019-10-15 15:15:00",24.6017,26.5693,28.5369,"AAL","NASDAQ"
"2019-10-15 15:00:00",24.6049,26.5616,28.5182,"AAL","NASDAQ"
"2019-10-15 14:45:00",24.606,26.5529,28.4998,"AAL","NASDAQ"
"2019-10-15 14:30:00",24.6083,26.544,28.4798,"AAL","NASDAQ"
"2019-10-15 14:15:00",24.6151,26.5381,28.4611,"AAL","NASDAQ"
"2019-10-15 14:00:00",24.6219,26.5325,28.4432,"AAL","NASDAQ"
"2019-10-15 13:45:00",24.6292,26.5269,28.4245,"AAL","NASDAQ"
"2019-10-15 13:30:00",24.6364,26.5211,28.4058,"AAL","NASDAQ"
"2019-10-15 13:15:00",24.6441,26.5154,28.3866,"AAL","NASDAQ"
"2019-10-15 13:00:00",24.6516,26.5095,28.3674,"AAL","NASDAQ"
"2019-10-15 12:45:00",24.6587,26.5035,28.3482,"AAL","NASDAQ"
"2019-10-15 12:30:00",24.6668,26.4967,28.3266,"AAL","NASDAQ"
"2019-10-15 12:15:00",24.6732,26.4905,28.3078,"AAL","NASDAQ"
"2019-10-15 12:00:00",24.6796,26.485,28.2904,"AAL","NASDAQ"
"2019-10-15 11:45:00",24.6845,26.4801,28.2756,"AAL","NASDAQ"
"2019-10-15 11:30:00",24.6901,26.4751,28.2601,"AAL","NASDAQ"
"2019-10-15 11:15:00",24.695,26.4706,28.2462,"AAL","NASDAQ"
"2019-10-15 11:00:00",24.7003,26.4664,28.2325,"AAL","NASDAQ"
"2019-10-15 10:45:00",24.7057,26.462,28.2182,"AAL","NASDAQ"
"2019-10-15 10:30:00",24.7108,26.4577,28.2046,"AAL","NASDAQ"
"2019-10-15 10:15:00",24.7137,26.4549,28.1962,"AAL","NASDAQ"
"2019-10-15 10:00:00",24.7157,26.4524,28.1892,"AAL","NASDAQ"
"2019-10-15 09:45:00",24.7171,26.4508,28.1846,"AAL","NASDAQ"
"2019-10-14 16:00:00",24.7187,26.4489,28.1792,"AAL","NASDAQ"
"2019-10-14 15:45:00",24.7211,26.4463,28.1714,"AAL","NASDAQ"
"2019-10-14 15:30:00",24.7236,26.4438,28.164,"AAL","NASDAQ"
"2019-10-14 15:15:00",24.7258,26.4421,28.1584,"AAL","NASDAQ"
"2019-10-14 15:00:00",24.7276,26.4403,28.153,"AAL","NASDAQ"
"2019-10-14 14:45:00",24.7275,26.4405,28.1535,"AAL","NASDAQ"
"2019-10-14 14:30:00",24.7284,26.4397,28.151,"AAL","NASDAQ"
"2019-10-14 14:15:00",24.7304,26.4375,28.1445,"AAL","NASDAQ"
"2019-10-14 14:00:00",24.7326,26.4352,28.1378,"AAL","NASDAQ"
"2019-10-14 13:45:00",24.735,26.4327,28.1305,"AAL","NASDAQ"
"2019-10-14 13:30:00",24.7372,26.4304,28.1236,"AAL","NASDAQ"
"2019-10-14 13:15:00",24.7396,26.428,28.1164,"AAL","NASDAQ"
"2019-10-14 13:00:00",24.7417,26.4257,28.1098,"AAL","NASDAQ"
"2019-10-14 12:45:00",24.7439,26.4234,28.103,"AAL","NASDAQ"
"2019-10-14 12:30:00",24.7465,26.4209,28.0954,"AAL","NASDAQ"
"2019-10-14 12:15:00",24.749,26.4185,28.0881,"AAL","NASDAQ"
"2019-10-14 12:00:00",24.7516,26.4162,28.0809,"AAL","NASDAQ"
"2019-10-14 11:45:00",24.7537,26.4143,28.0749,"AAL","NASDAQ"
"2019-10-14 11:30:00",24.7555,26.4125,28.0695,"AAL","NASDAQ"
"2019-10-14 11:15:00",24.757,26.4111,28.0652,"AAL","NASDAQ"
"2019-10-14 11:00:00",24.7583,26.4098,28.0614,"AAL","NASDAQ"
"2019-10-14 10:45:00",24.7593,26.4086,28.0579,"AAL","NASDAQ"
"2019-10-14 10:30:00",24.7599,26.4078,28.0557,"AAL","NASDAQ"
"2019-10-14 10:15:00",24.7603,26.407,28.0537,"AAL","NASDAQ"
"2019-10-14 10:00:00",24.761,26.406,28.0511,"AAL","NASDAQ"
"2019-10-14 09:45:00",24.7618,26.405,28.0481,"AAL","NASDAQ"
"2019-10-11 16:00:00",24.7634,26.4029,28.0424,"AAL","NASDAQ"
"2019-10-11 15:45:00",24.7647,26.4012,28.0376,"AAL","NASDAQ"
"2019-10-11 15:30:00",24.7668,26.3988,28.0308,"AAL","NASDAQ"
"2019-10-11 15:15:00",24.769,26.3968,28.0247,"AAL","NASDAQ"
"2019-10-11 15:00:00",24.7716,26.3947,28.0177,"AAL","NASDAQ"
"2019-10-11 14:45:00",24.7746,26.3923,28.0101,"AAL","NASDAQ"
"2019-10-11 14:30:00",24.7771,26.3907,28.0043,"AAL","NASDAQ"
"2019-10-11 14:15:00",24.7801,26.3883,27.9966,"AAL","NASDAQ"
"2019-10-11 14:00:00",24.7831,26.3859,27.9887,"AAL","NASDAQ"
"2019-10-11 13:45:00",24.7863,26.3833,27.9803,"AAL","NASDAQ"
"2019-10-11 13:30:00",24.7896,26.3808,27.9719,"AAL","NASDAQ"
"2019-10-11 13:15:00",24.7922,26.3787,27.9651,"AAL","NASDAQ"
"2019-10-11 13:00:00",24.7947,26.3769,27.9591,"AAL","NASDAQ"
"2019-10-11 12:45:00",24.7982,26.3748,27.9515,"AAL","NASDAQ"
"2019-10-11 12:30:00",24.802,26.3725,27.9431,"AAL","NASDAQ"
"2019-10-11 12:15:00",24.8066,26.3698,27.933,"AAL","NASDAQ"
"2019-10-11 12:00:00",24.8108,26.3673,27.9238,"AAL","NASDAQ"
"2019-10-11 11:45:00",24.817,26.3641,27.9112,"AAL","NASDAQ"
"2019-10-11 11:30:00",24.8225,26.3614,27.9002,"AAL","NASDAQ"
"2019-10-11 11:15:00",24.8294,26.3578,27.8861,"AAL","NASDAQ"
"2019-10-11 11:00:00",24.8351,26.3549,27.8748,"AAL","NASDAQ"
"2019-10-11 10:45:00",24.8402,26.3523,27.8643,"AAL","NASDAQ"
"2019-10-11 10:30:00",24.8456,26.3496,27.8536,"AAL","NASDAQ"
"2019-10-11 10:15:00",24.8506,26.3471,27.8436,"AAL","NASDAQ"
"2019-10-11 10:00:00",24.8562,26.3441,27.8319,"AAL","NASDAQ"
"2019-10-11 09:45:00",24.8595,26.3426,27.8257,"AAL","NASDAQ"
"2019-10-10 16:00:00",24.8634,26.341,27.8185,"AAL","NASDAQ"
"2019-10-10 15:45:00",24.8621,26.3419,27.8216,"AAL","NASDAQ"
"2019-10-10 15:30:00",24.86,26.3431,27.8263,"AAL","NASDAQ"
"2019-10-10 15:15:00",24.8581,26.3442,27.8304,"AAL","NASDAQ"
"2019-10-10 15:00:00",24.8567,26.3452,27.8337,"AAL","NASDAQ"
"2019-10-10 14:45:00",24.8549,26.3465,27.8381,"AAL","NASDAQ"
"2019-10-10 14:30:00",24.8497,26.3498,27.8499,"AAL","NASDAQ"
"2019-10-10 14:15:00",24.8488,26.3509,27.853,"AAL","NASDAQ"
"2019-10-10 14:00:00",24.8482,26.3516,27.855,"AAL","NASDAQ"
"2019-10-10 13:45:00",24.8473,26.3526,27.8578,"AAL","NASDAQ"
"2019-10-10 13:30:00",24.8467,26.3534,27.8601,"AAL","NASDAQ"
"2019-10-10 13:15:00",24.8463,26.3542,27.862,"AAL","NASDAQ"
"2019-10-10 13:00:00",24.8455,26.3554,27.8654,"AAL","NASDAQ"
"2019-10-10 12:45:00",24.8446,26.3569,27.8691,"AAL","NASDAQ"
"2019-10-10 12:30:00",24.8437,26.3583,27.8729,"AAL","NASDAQ"
"2019-10-10 12:15:00",24.8431,26.3593,27.8755,"AAL","NASDAQ"
"2019-10-10 12:00:00",24.8429,26.3596,27.8762,"AAL","NASDAQ"
"2019-10-10 11:45:00",24.843,26.3594,27.8758,"AAL","NASDAQ"
"2019-10-10 11:30:00",24.8429,26.3595,27.8762,"AAL","NASDAQ"
"2019-10-10 11:15:00",24.8427,26.3598,27.8768,"AAL","NASDAQ"
"2019-10-10 11:00:00",24.8425,26.36,27.8775,"AAL","NASDAQ"
"2019-10-10 10:45:00",24.8419,26.3607,27.8795,"AAL","NASDAQ"
"2019-10-10 10:30:00",24.8416,26.3611,27.8806,"AAL","NASDAQ"
"2019-10-10 10:15:00",24.8413,26.3617,27.8821,"AAL","NASDAQ"
"2019-10-10 10:00:00",24.841,26.3627,27.8843,"AAL","NASDAQ"
"2019-10-10 09:45:00",24.8408,26.3636,27.8863,"AAL","NASDAQ"
"2019-10-09 16:00:00",24.8403,26.3648,27.8893,"AAL","NASDAQ"
"2019-10-09 15:45:00",24.8402,26.3649,27.8896,"AAL","NASDAQ"
"2019-10-09 15:30:00",24.8399,26.3653,27.8907,"AAL","NASDAQ"
"2019-10-09 15:15:00",24.8397,26.3654,27.8911,"AAL","NASDAQ"
"2019-10-09 15:00:00",24.8397,26.3654,27.8911,"AAL","NASDAQ"
"2019-10-09 14:45:00",24.8395,26.3655,27.8915,"AAL","NASDAQ"
"2019-10-09 14:30:00",24.8386,26.3663,27.8939,"AAL","NASDAQ"
"2019-10-09 14:15:00",24.837,26.3674,27.8977,"AAL","NASDAQ"
"2019-10-09 14:00:00",24.8346,26.369,27.9035,"AAL","NASDAQ"
"2019-10-09 13:45:00",24.8318,26.3708,27.9099,"AAL","NASDAQ"
"2019-10-09 13:30:00",24.829,26.3727,27.9163,"AAL","NASDAQ"
"2019-10-09 13:15:00",24.8257,26.3746,27.9235,"AAL","NASDAQ"
"2019-10-09 13:00:00",24.8223,26.3766,27.931,"AAL","NASDAQ"
"2019-10-09 12:45:00",24.819,26.3786,27.9382,"AAL","NASDAQ"
"2019-10-09 12:30:00",24.8154,26.3807,27.9459,"AAL","NASDAQ"
"2019-10-09 12:15:00",24.8124,26.3824,27.9524,"AAL","NASDAQ"
"2019-10-09 12:00:00",24.8102,26.3838,27.9573,"AAL","NASDAQ"
"2019-10-09 11:45:00",24.8076,26.3855,27.9634,"AAL","NASDAQ"
"2019-10-09 11:30:00",24.8044,26.3881,27.9719,"AAL","NASDAQ"
"2019-10-09 11:15:00",24.8009,26.3912,27.9815,"AAL","NASDAQ"
"2019-10-09 11:00:00",24.797,26.3949,27.9927,"AAL","NASDAQ"
"2019-10-09 10:45:00",24.7928,26.3982,28.0036,"AAL","NASDAQ"
"2019-10-09 10:30:00",24.7891,26.4012,28.0133,"AAL","NASDAQ"
"2019-10-09 10:15:00",24.7861,26.4039,28.0217,"AAL","NASDAQ"
"2019-10-09 10:00:00",24.7829,26.4067,28.0304,"AAL","NASDAQ"
"2019-10-09 09:45:00",24.78,26.4091,28.0382,"AAL","NASDAQ"
"2019-10-08 16:00:00",24.7766,26.4126,28.0486,"AAL","NASDAQ"
"2019-10-08 15:45:00",24.7748,26.4181,28.0614,"AAL","NASDAQ"
"2019-10-08 15:30:00",24.775,26.4218,28.0687,"AAL","NASDAQ"
"2019-10-08 15:15:00",24.775,26.4244,28.0738,"AAL","NASDAQ"
"2019-10-08 15:00:00",24.7749,26.4274,28.0799,"AAL","NASDAQ"
"2019-10-08 14:45:00",24.7738,26.4307,28.0876,"AAL","NASDAQ"
"2019-10-08 14:30:00",24.7726,26.4333,28.0939,"AAL","NASDAQ"
"2019-10-08 14:15:00",24.7727,26.4347,28.0967,"AAL","NASDAQ"
"2019-10-08 14:00:00",24.773,26.4357,28.0985,"AAL","NASDAQ"
"2019-10-08 13:45:00",24.7732,26.4366,28.1001,"AAL","NASDAQ"
"2019-10-08 13:30:00",24.7733,26.4376,28.1019,"AAL","NASDAQ"
"2019-10-08 13:15:00",24.7735,26.4383,28.1031,"AAL","NASDAQ"
"2019-10-08 13:00:00",24.7739,26.4395,28.1051,"AAL","NASDAQ"
"2019-10-08 12:45:00",24.7744,26.4416,28.1089,"AAL","NASDAQ"
"2019-10-08 12:30:00",24.7748,26.4435,28.1122,"AAL","NASDAQ"
"2019-10-08 12:15:00",24.7751,26.4447,28.1143,"AAL","NASDAQ"
"2019-10-08 12:00:00",24.7759,26.4466,28.1173,"AAL","NASDAQ"
"2019-10-08 11:45:00",24.7767,26.4479,28.1191,"AAL","NASDAQ"
"2019-10-08 11:30:00",24.7784,26.4503,28.1222,"AAL","NASDAQ"
"2019-10-08 11:15:00",24.7792,26.4516,28.1241,"AAL","NASDAQ"
"2019-10-08 11:00:00",24.78,26.4532,28.1265,"AAL","NASDAQ"
"2019-10-08 10:45:00",24.7813,26.4557,28.1302,"AAL","NASDAQ"
"2019-10-08 10:30:00",24.7831,26.4592,28.1353,"AAL","NASDAQ"
"2019-10-08 10:15:00",24.7856,26.463,28.1404,"AAL","NASDAQ"
"2019-10-08 10:00:00",24.7882,26.4665,28.1448,"AAL","NASDAQ"
"2019-10-08 09:45:00",24.7923,26.4715,28.1506,"AAL","NASDAQ"
"2019-10-07 16:00:00",24.7964,26.4763,28.1562,"AAL","NASDAQ"
"2019-10-07 15:45:00",24.801,26.4822,28.1634,"AAL","NASDAQ"
"2019-10-07 15:30:00",24.8052,26.4883,28.1715,"AAL","NASDAQ"
"2019-10-07 15:15:00",24.8094,26.4943,28.1792,"AAL","NASDAQ"
"2019-10-07 15:00:00",24.8132,26.5003,28.1875,"AAL","NASDAQ"
"2019-10-07 14:45:00",24.8168,26.5067,28.1966,"AAL","NASDAQ"
"2019-10-07 14:30:00",24.821,26.5134,28.2059,"AAL","NASDAQ"
"2019-10-07 14:15:00",24.8247,26.5197,28.2146,"AAL","NASDAQ"
"2019-10-07 14:00:00",24.8284,26.5261,28.2237,"AAL","NASDAQ"
"2019-10-07 13:45:00",24.8309,26.5322,28.2335,"AAL","NASDAQ"
"2019-10-07 13:30:00",24.8336,26.5383,28.2429,"AAL","NASDAQ"
"2019-10-07 13:15:00",24.8377,26.5447,28.2517,"AAL","NASDAQ"
"2019-10-07 13:00:00",24.8416,26.5511,28.2607,"AAL","NASDAQ"
"2019-10-07 12:45:00",24.8447,26.5573,28.2699,"AAL","NASDAQ"
"2019-10-07 12:30:00",24.8482,26.5638,28.2793,"AAL","NASDAQ"
"2019-10-07 12:15:00",24.8522,26.5705,28.2888,"AAL","NASDAQ"
"2019-10-07 12:00:00",24.8566,26.5771,28.2976,"AAL","NASDAQ"
"2019-10-07 11:45:00",24.8609,26.5839,28.307,"AAL","NASDAQ"
"2019-10-07 11:30:00",24.8645,26.5905,28.3164,"AAL","NASDAQ"
"2019-10-07 11:15:00",24.8696,26.5972,28.3247,"AAL","NASDAQ"
"2019-10-07 11:00:00",24.8749,26.6041,28.3333,"AAL","NASDAQ"
"2019-10-07 10:45:00",24.8812,26.6114,28.3416,"AAL","NASDAQ"
"2019-10-07 10:30:00",24.8869,26.6184,28.3499,"AAL","NASDAQ"
"2019-10-07 10:15:00",24.8918,26.6252,28.3585,"AAL","NASDAQ"
"2019-10-07 10:00:00",24.8969,26.632,28.3671,"AAL","NASDAQ"
"2019-10-07 09:45:00",24.9026,26.6391,28.3756,"AAL","NASDAQ"
"2019-10-04 16:00:00",24.9106,26.6472,28.3838,"AAL","NASDAQ"
"2019-10-04 15:45:00",24.9168,26.6539,28.391,"AAL","NASDAQ"
"2019-10-04 15:30:00",24.9235,26.6607,28.3978,"AAL","NASDAQ"
"2019-10-04 15:15:00",24.9304,26.6672,28.404,"AAL","NASDAQ"
"2019-10-04 15:00:00",24.9381,26.6739,28.4097,"AAL","NASDAQ"
"2019-10-04 14:45:00",24.9441,26.6817,28.4192,"AAL","NASDAQ"
"2019-10-04 14:30:00",24.9499,26.6896,28.4293,"AAL","NASDAQ"
"2019-10-04 14:15:00",24.9544,26.6981,28.4418,"AAL","NASDAQ"
"2019-10-04 14:00:00",24.9595,26.7072,28.4549,"AAL","NASDAQ"
"2019-10-04 13:45:00",24.9655,26.7163,28.4672,"AAL","NASDAQ"
"2019-10-04 13:30:00",24.9711,26.7257,28.4803,"AAL","NASDAQ"
"2019-10-04 13:15:00",24.977,26.7349,28.4928,"AAL","NASDAQ"
"2019-10-04 13:00:00",24.9819,26.7441,28.5063,"AAL","NASDAQ"
"2019-10-04 12:45:00",24.9879,26.7533,28.5187,"AAL","NASDAQ"
"2019-10-04 12:30:00",24.9945,26.7623,28.5302,"AAL","NASDAQ"
"2019-10-04 12:15:00",25.0006,26.7715,28.5425,"AAL","NASDAQ"
"2019-10-04 12:00:00",25.0073,26.7809,28.5545,"AAL","NASDAQ"
"2019-10-04 11:45:00",25.0143,26.7904,28.5665,"AAL","NASDAQ"
"2019-10-04 11:30:00",25.0223,26.8003,28.5783,"AAL","NASDAQ"
"2019-10-04 11:15:00",25.0295,26.8115,28.5934,"AAL","NASDAQ"
"2019-10-04 11:00:00",25.0369,26.8228,28.6087,"AAL","NASDAQ"
"2019-10-04 10:45:00",25.0461,26.8345,28.6229,"AAL","NASDAQ"
"2019-10-04 10:30:00",25.0562,26.8464,28.6366,"AAL","NASDAQ"
"2019-10-04 10:15:00",25.0671,26.8581,28.6492,"AAL","NASDAQ"
