"times","exponential_ma_open","exponential_ma_high","exponential_ma_low","exponential_ma_close","symbol","market"
"2019-09-27 16:00:00",11.1762,11.2255,11.1314,11.1743,"AAOI","NASDAQ"
"2019-09-27 15:45:00",11.1774,11.2261,11.1323,11.1749,"AAOI","NASDAQ"
"2019-09-27 15:30:00",11.1796,11.2279,11.134,11.1761,"AAOI","NASDAQ"
"2019-09-27 15:15:00",11.1829,11.2304,11.1369,11.1782,"AAOI","NASDAQ"
"2019-09-27 15:00:00",11.1868,11.2341,11.1403,11.1816,"AAOI","NASDAQ"
"2019-09-27 14:45:00",11.1899,11.2377,11.1438,11.1856,"AAOI","NASDAQ"
"2019-09-27 14:30:00",11.1929,11.241,11.1465,11.1887,"AAOI","NASDAQ"
"2019-09-27 14:15:00",11.1952,11.2437,11.1491,11.1917,"AAOI","NASDAQ"
"2019-09-27 14:00:00",11.1978,11.2461,11.1514,11.1939,"AAOI","NASDAQ"
"2019-09-27 13:45:00",11.2006,11.2491,11.154,11.1963,"AAOI","NASDAQ"
"2019-09-27 13:30:00",11.2036,11.252,11.1566,11.1988,"AAOI","NASDAQ"
"2019-09-27 13:15:00",11.2057,11.2547,11.159,11.2017,"AAOI","NASDAQ"
"2019-09-27 13:00:00",11.2083,11.2572,11.1628,11.2039,"AAOI","NASDAQ"
"2019-09-27 12:45:00",11.2096,11.2588,11.1649,11.2064,"AAOI","NASDAQ"
"2019-09-27 12:30:00",11.2108,11.2602,11.1656,11.2075,"AAOI","NASDAQ"
"2019-09-27 12:15:00",11.2114,11.2612,11.1663,11.2085,"AAOI","NASDAQ"
"2019-09-27 12:00:00",11.2119,11.2621,11.167,11.2089,"AAOI","NASDAQ"
"2019-09-27 11:45:00",11.2128,11.2626,11.1675,11.2092,"AAOI","NASDAQ"
"2019-09-27 11:30:00",11.2126,11.2627,11.1685,11.21,"AAOI","NASDAQ"
"2019-09-27 11:15:00",11.2124,11.2628,11.1681,11.2096,"AAOI","NASDAQ"
"2019-09-27 11:00:00",11.2126,11.2628,11.1688,11.2099,"AAOI","NASDAQ"
"2019-09-27 10:45:00",11.2127,11.2632,11.1689,11.2098,"AAOI","NASDAQ"
"2019-09-27 10:30:00",11.2136,11.2638,11.1694,11.21,"AAOI","NASDAQ"
"2019-09-27 10:15:00",11.2151,11.2651,11.1704,11.2108,"AAOI","NASDAQ"
"2019-09-27 10:00:00",11.2165,11.2667,11.1717,11.2123,"AAOI","NASDAQ"
"2019-09-27 09:45:00",11.2163,11.2668,11.173,11.2137,"AAOI","NASDAQ"
"2019-09-26 16:00:00",11.2165,11.2664,11.174,11.2135,"AAOI","NASDAQ"
"2019-09-26 15:45:00",11.2156,11.2658,11.1745,11.2136,"AAOI","NASDAQ"
"2019-09-26 15:30:00",11.2149,11.265,11.1734,11.2126,"AAOI","NASDAQ"
"2019-09-26 15:15:00",11.2147,11.2643,11.1728,11.2118,"AAOI","NASDAQ"
"2019-09-26 15:00:00",11.2147,11.2644,11.1723,11.2117,"AAOI","NASDAQ"
"2019-09-26 14:45:00",11.2144,11.2646,11.172,11.2117,"AAOI","NASDAQ"
"2019-09-26 14:30:00",11.2144,11.2645,11.1715,11.2114,"AAOI","NASDAQ"
"2019-09-26 14:15:00",11.2142,11.2647,11.1711,11.2114,"AAOI","NASDAQ"
"2019-09-26 14:00:00",11.214,11.2647,11.1706,11.2112,"AAOI","NASDAQ"
"2019-09-26 13:45:00",11.2139,11.265,11.1703,11.2109,"AAOI","NASDAQ"
"2019-09-26 13:30:00",11.2138,11.265,11.1698,11.2107,"AAOI","NASDAQ"
"2019-09-26 13:15:00",11.2138,11.2652,11.1694,11.2105,"AAOI","NASDAQ"
"2019-09-26 13:00:00",11.2133,11.2649,11.1689,11.2104,"AAOI","NASDAQ"
"2019-09-26 12:45:00",11.2125,11.2646,11.1679,11.2098,"AAOI","NASDAQ"
"2019-09-26 12:30:00",11.2115,11.2638,11.1667,11.209,"AAOI","NASDAQ"
"2019-09-26 12:15:00",11.2108,11.2629,11.1656,11.208,"AAOI","NASDAQ"
"2019-09-26 12:00:00",11.2108,11.2626,11.1653,11.2071,"AAOI","NASDAQ"
"2019-09-26 11:45:00",11.2101,11.2623,11.1648,11.207,"AAOI","NASDAQ"
"2019-09-26 11:30:00",11.2096,11.2618,11.1639,11.2062,"AAOI","NASDAQ"
"2019-09-26 11:15:00",11.2103,11.2618,11.1643,11.2058,"AAOI","NASDAQ"
"2019-09-26 11:00:00",11.211,11.2629,11.1648,11.2066,"AAOI","NASDAQ"
"2019-09-26 10:45:00",11.2107,11.2629,11.1651,11.2072,"AAOI","NASDAQ"
"2019-09-26 10:30:00",11.2103,11.2625,11.1643,11.2068,"AAOI","NASDAQ"
"2019-09-26 10:15:00",11.2091,11.2617,11.1643,11.2063,"AAOI","NASDAQ"
"2019-09-26 10:00:00",11.208,11.2603,11.1628,11.205,"AAOI","NASDAQ"
"2019-09-26 09:45:00",11.2038,11.2566,11.1621,11.204,"AAOI","NASDAQ"
"2019-09-25 16:00:00",11.1977,11.2506,11.1582,11.2006,"AAOI","NASDAQ"
"2019-09-25 15:45:00",11.1931,11.2459,11.1534,11.1955,"AAOI","NASDAQ"
"2019-09-25 15:30:00",11.1879,11.241,11.1483,11.1908,"AAOI","NASDAQ"
"2019-09-25 15:15:00",11.184,11.2364,11.1439,11.1857,"AAOI","NASDAQ"
"2019-09-25 15:00:00",11.1791,11.2318,11.1394,11.1816,"AAOI","NASDAQ"
"2019-09-25 14:45:00",11.1745,11.2272,11.1345,11.1768,"AAOI","NASDAQ"
"2019-09-25 14:30:00",11.1703,11.2231,11.1299,11.1721,"AAOI","NASDAQ"
"2019-09-25 14:15:00",11.1658,11.2187,11.1254,11.1679,"AAOI","NASDAQ"
"2019-09-25 14:00:00",11.1613,11.2145,11.121,11.1634,"AAOI","NASDAQ"
"2019-09-25 13:45:00",11.1576,11.21,11.1171,11.1588,"AAOI","NASDAQ"
"2019-09-25 13:30:00",11.1543,11.2067,11.1136,11.1551,"AAOI","NASDAQ"
"2019-09-25 13:15:00",11.1517,11.204,11.1106,11.1518,"AAOI","NASDAQ"
"2019-09-25 13:00:00",11.1491,11.2017,11.1081,11.1494,"AAOI","NASDAQ"
"2019-09-25 12:45:00",11.1462,11.1992,11.1053,11.1469,"AAOI","NASDAQ"
"2019-09-25 12:30:00",11.1435,11.1966,11.1026,11.1442,"AAOI","NASDAQ"
"2019-09-25 12:15:00",11.1417,11.1944,11.1005,11.1416,"AAOI","NASDAQ"
"2019-09-25 12:00:00",11.1407,11.1932,11.0993,11.14,"AAOI","NASDAQ"
"2019-09-25 11:45:00",11.139,11.1918,11.0981,11.1391,"AAOI","NASDAQ"
"2019-09-25 11:30:00",11.1355,11.1889,11.0962,11.1376,"AAOI","NASDAQ"
"2019-09-25 11:15:00",11.1311,11.1844,11.0923,11.1341,"AAOI","NASDAQ"
"2019-09-25 11:00:00",11.1297,11.1786,11.0906,11.1291,"AAOI","NASDAQ"
"2019-09-25 10:45:00",11.13,11.1776,11.0907,11.1278,"AAOI","NASDAQ"
"2019-09-25 10:30:00",11.1298,11.1779,11.0909,11.1283,"AAOI","NASDAQ"
"2019-09-25 10:15:00",11.1307,11.1782,11.0917,11.1286,"AAOI","NASDAQ"
"2019-09-25 10:00:00",11.1315,11.1784,11.0925,11.1292,"AAOI","NASDAQ"
"2019-09-25 09:45:00",11.1296,11.177,11.0928,11.1298,"AAOI","NASDAQ"
"2019-09-24 16:00:00",11.1303,11.1758,11.0943,11.1295,"AAOI","NASDAQ"
"2019-09-24 15:45:00",11.1308,11.1761,11.0944,11.1295,"AAOI","NASDAQ"
"2019-09-24 15:30:00",11.1315,11.1767,11.0949,11.1299,"AAOI","NASDAQ"
"2019-09-24 15:15:00",11.1326,11.1778,11.0957,11.1306,"AAOI","NASDAQ"
"2019-09-24 15:00:00",11.1336,11.1791,11.0965,11.1315,"AAOI","NASDAQ"
"2019-09-24 14:45:00",11.1351,11.1804,11.0977,11.1324,"AAOI","NASDAQ"
"2019-09-24 14:30:00",11.1358,11.1815,11.0988,11.1338,"AAOI","NASDAQ"
"2019-09-24 14:15:00",11.1369,11.1823,11.0995,11.1344,"AAOI","NASDAQ"
"2019-09-24 14:00:00",11.1391,11.1837,11.1014,11.1356,"AAOI","NASDAQ"
"2019-09-24 13:45:00",11.1406,11.1856,11.1032,11.1376,"AAOI","NASDAQ"
"2019-09-24 13:30:00",11.1425,11.1876,11.1048,11.1391,"AAOI","NASDAQ"
"2019-09-24 13:15:00",11.144,11.1895,11.1064,11.1409,"AAOI","NASDAQ"
"2019-09-24 13:00:00",11.1458,11.1911,11.1077,11.1423,"AAOI","NASDAQ"
"2019-09-24 12:45:00",11.1472,11.1926,11.109,11.1439,"AAOI","NASDAQ"
"2019-09-24 12:30:00",11.1488,11.1942,11.1103,11.1456,"AAOI","NASDAQ"
"2019-09-24 12:15:00",11.1496,11.1953,11.1117,11.1471,"AAOI","NASDAQ"
"2019-09-24 12:00:00",11.1511,11.1967,11.1129,11.1481,"AAOI","NASDAQ"
"2019-09-24 11:45:00",11.1526,11.1981,11.1141,11.1496,"AAOI","NASDAQ"
"2019-09-24 11:30:00",11.1549,11.1996,11.1161,11.1507,"AAOI","NASDAQ"
"2019-09-24 11:15:00",11.1565,11.2015,11.118,11.1529,"AAOI","NASDAQ"
"2019-09-24 11:00:00",11.1582,11.2035,11.12,11.1545,"AAOI","NASDAQ"
"2019-09-24 10:45:00",11.1597,11.2055,11.1217,11.1561,"AAOI","NASDAQ"
"2019-09-24 10:30:00",11.1606,11.2064,11.1226,11.1574,"AAOI","NASDAQ"
"2019-09-24 10:15:00",11.1616,11.207,11.1233,11.1583,"AAOI","NASDAQ"
"2019-09-24 10:00:00",11.1622,11.208,11.1241,11.1592,"AAOI","NASDAQ"
"2019-09-24 09:45:00",11.1629,11.2082,11.1248,11.1597,"AAOI","NASDAQ"
"2019-09-23 16:00:00",11.1611,11.2062,11.1247,11.16,"AAOI","NASDAQ"
"2019-09-23 15:45:00",11.1607,11.206,11.1242,11.1594,"AAOI","NASDAQ"
"2019-09-23 15:30:00",11.1594,11.205,11.1235,11.1591,"AAOI","NASDAQ"
"2019-09-23 15:15:00",11.1587,11.2041,11.1225,11.1578,"AAOI","NASDAQ"
"2019-09-23 15:00:00",11.1584,11.2039,11.1219,11.1571,"AAOI","NASDAQ"
"2019-09-23 14:45:00",11.1591,11.204,11.1222,11.1568,"AAOI","NASDAQ"
"2019-09-23 14:30:00",11.1595,11.2048,11.1224,11.1574,"AAOI","NASDAQ"
"2019-09-23 14:15:00",11.1604,11.2056,11.1229,11.1577,"AAOI","NASDAQ"
"2019-09-23 14:00:00",11.1614,11.2069,11.1237,11.1586,"AAOI","NASDAQ"
"2019-10-23 16:00:00",47.231,47.3198,47.1513,47.2371,"AAON","NASDAQ"
"2019-10-23 15:45:00",47.2337,47.3224,47.1534,47.2389,"AAON","NASDAQ"
"2019-10-23 15:30:00",47.2354,47.3249,47.1556,47.2416,"AAON","NASDAQ"
"2019-10-23 15:15:00",47.2377,47.3271,47.1578,47.2438,"AAON","NASDAQ"
"2019-10-23 15:00:00",47.2407,47.3299,47.1608,47.2461,"AAON","NASDAQ"
"2019-10-23 14:45:00",47.2446,47.3335,47.1639,47.2489,"AAON","NASDAQ"
"2019-10-23 14:30:00",47.2464,47.3358,47.1669,47.2523,"AAON","NASDAQ"
"2019-10-23 14:15:00",47.2472,47.3367,47.1678,47.2534,"AAON","NASDAQ"
"2019-10-23 14:00:00",47.2475,47.3376,47.1677,47.254,"AAON","NASDAQ"
"2019-10-23 13:45:00",47.2477,47.3385,47.1676,47.2547,"AAON","NASDAQ"
"2019-10-23 13:30:00",47.2479,47.3392,47.1679,47.255,"AAON","NASDAQ"
"2019-10-23 13:15:00",47.248,47.3399,47.1678,47.255,"AAON","NASDAQ"
"2019-10-23 13:00:00",47.2488,47.3415,47.1681,47.2557,"AAON","NASDAQ"
"2019-10-23 12:45:00",47.2484,47.342,47.168,47.2566,"AAON","NASDAQ"
"2019-10-23 12:30:00",47.2478,47.342,47.1675,47.2569,"AAON","NASDAQ"
"2019-10-23 12:15:00",47.2476,47.3424,47.1673,47.2566,"AAON","NASDAQ"
"2019-10-23 12:00:00",47.2478,47.3436,47.1667,47.2568,"AAON","NASDAQ"
"2019-10-23 11:45:00",47.2482,47.3437,47.1665,47.2567,"AAON","NASDAQ"
"2019-10-23 11:30:00",47.2501,47.3452,47.1676,47.2573,"AAON","NASDAQ"
"2019-10-23 11:15:00",47.251,47.3467,47.1692,47.259,"AAON","NASDAQ"
"2019-10-23 11:00:00",47.252,47.3482,47.1707,47.2607,"AAON","NASDAQ"
"2019-10-23 10:45:00",47.2536,47.3502,47.1716,47.2618,"AAON","NASDAQ"
"2019-10-23 10:30:00",47.2564,47.3515,47.1736,47.2624,"AAON","NASDAQ"
"2019-10-23 10:15:00",47.2566,47.3524,47.1736,47.2633,"AAON","NASDAQ"
"2019-10-23 10:00:00",47.2557,47.3516,47.1733,47.2632,"AAON","NASDAQ"
"2019-10-23 09:45:00",47.2543,47.3481,47.1742,47.2618,"AAON","NASDAQ"
"2019-10-22 16:00:00",47.2515,47.3458,47.1725,47.2604,"AAON","NASDAQ"
"2019-10-22 15:45:00",47.2471,47.3423,47.1688,47.2569,"AAON","NASDAQ"
"2019-10-22 15:30:00",47.2418,47.338,47.1634,47.2523,"AAON","NASDAQ"
"2019-10-22 15:15:00",47.2373,47.3338,47.1586,47.2474,"AAON","NASDAQ"
"2019-10-22 15:00:00",47.2326,47.3296,47.1533,47.2429,"AAON","NASDAQ"
"2019-10-22 14:45:00",47.2283,47.3257,47.1484,47.2389,"AAON","NASDAQ"
"2019-10-22 14:30:00",47.223,47.3211,47.1429,47.2341,"AAON","NASDAQ"
"2019-10-22 14:15:00",47.2195,47.3165,47.1389,47.2286,"AAON","NASDAQ"
"2019-10-22 14:00:00",47.2147,47.3125,47.1357,47.2251,"AAON","NASDAQ"
"2019-10-22 13:45:00",47.2096,47.3083,47.1315,47.221,"AAON","NASDAQ"
"2019-10-22 13:30:00",47.2051,47.3041,47.1263,47.2159,"AAON","NASDAQ"
"2019-10-22 13:15:00",47.2006,47.3002,47.1214,47.2115,"AAON","NASDAQ"
"2019-10-22 13:00:00",47.1952,47.2958,47.1163,47.2073,"AAON","NASDAQ"
"2019-10-22 12:45:00",47.1886,47.2894,47.109,47.2009,"AAON","NASDAQ"
"2019-10-22 12:30:00",47.182,47.2826,47.1016,47.1933,"AAON","NASDAQ"
"2019-10-22 12:15:00",47.1778,47.2772,47.0965,47.187,"AAON","NASDAQ"
"2019-10-22 12:00:00",47.1728,47.2725,47.0908,47.1816,"AAON","NASDAQ"
"2019-10-22 11:45:00",47.1688,47.2684,47.0859,47.1766,"AAON","NASDAQ"
"2019-10-22 11:30:00",47.1649,47.2654,47.0816,47.1732,"AAON","NASDAQ"
"2019-10-22 11:15:00",47.1637,47.2631,47.0796,47.1701,"AAON","NASDAQ"
"2019-10-22 11:00:00",47.1624,47.2621,47.0774,47.1682,"AAON","NASDAQ"
"2019-10-22 10:45:00",47.1602,47.2608,47.0746,47.1663,"AAON","NASDAQ"
"2019-10-22 10:30:00",47.1557,47.2574,47.0708,47.1634,"AAON","NASDAQ"
"2019-10-22 10:15:00",47.1543,47.2534,47.0685,47.159,"AAON","NASDAQ"
"2019-10-22 10:00:00",47.1508,47.2505,47.0668,47.1575,"AAON","NASDAQ"
"2019-10-22 09:45:00",47.1446,47.2452,47.0614,47.153,"AAON","NASDAQ"
"2019-10-21 16:00:00",47.1364,47.2378,47.0523,47.1446,"AAON","NASDAQ"
"2019-10-21 15:45:00",47.1273,47.229,47.0431,47.1362,"AAON","NASDAQ"
"2019-10-21 15:30:00",47.1184,47.2205,47.0334,47.127,"AAON","NASDAQ"
"2019-10-21 15:15:00",47.1085,47.2115,47.0239,47.118,"AAON","NASDAQ"
"2019-10-21 15:00:00",47.0991,47.2022,47.0137,47.1081,"AAON","NASDAQ"
"2019-10-21 14:45:00",47.09,47.1933,47.004,47.0986,"AAON","NASDAQ"
"2019-10-21 14:30:00",47.0815,47.1846,46.9947,47.0892,"AAON","NASDAQ"
"2019-10-21 14:15:00",47.0738,47.1772,46.9862,47.0814,"AAON","NASDAQ"
"2019-10-21 14:00:00",47.0653,47.1692,46.9775,47.0734,"AAON","NASDAQ"
"2019-10-21 13:45:00",47.0562,47.1609,46.9677,47.0646,"AAON","NASDAQ"
"2019-10-21 13:30:00",47.046,47.1518,46.9577,47.0555,"AAON","NASDAQ"
"2019-10-21 13:15:00",47.0369,47.1423,46.9478,47.0451,"AAON","NASDAQ"
"2019-10-21 13:00:00",47.0258,47.1323,46.9379,47.0361,"AAON","NASDAQ"
"2019-10-21 12:45:00",47.0136,47.1202,46.9255,47.0247,"AAON","NASDAQ"
"2019-10-21 12:30:00",47.0016,47.108,46.9127,47.0116,"AAON","NASDAQ"
"2019-10-21 12:15:00",46.991,47.0971,46.9012,46.9999,"AAON","NASDAQ"
"2019-10-21 12:00:00",46.9795,47.0867,46.8904,46.9898,"AAON","NASDAQ"
"2019-10-21 11:45:00",46.9668,47.0748,46.8777,46.9778,"AAON","NASDAQ"
"2019-10-21 11:30:00",46.9555,47.0632,46.8654,46.9652,"AAON","NASDAQ"
"2019-10-21 11:15:00",46.9449,47.0523,46.8562,46.9537,"AAON","NASDAQ"
"2019-10-21 11:00:00",46.9343,47.0423,46.8447,46.9431,"AAON","NASDAQ"
"2019-10-21 10:45:00",46.9238,47.0326,46.8342,46.9327,"AAON","NASDAQ"
"2019-10-21 10:30:00",46.9127,47.0214,46.8227,46.9206,"AAON","NASDAQ"
"2019-10-21 10:15:00",46.9026,47.0108,46.8118,46.909,"AAON","NASDAQ"
"2019-10-21 10:00:00",46.8909,46.9988,46.8012,46.8981,"AAON","NASDAQ"
"2019-10-21 09:45:00",46.878,46.984,46.7889,46.8852,"AAON","NASDAQ"
"2019-10-18 16:00:00",46.8714,46.9673,46.7837,46.8679,"AAON","NASDAQ"
"2019-10-18 15:45:00",46.8694,46.9657,46.7814,46.8662,"AAON","NASDAQ"
"2019-10-18 15:30:00",46.865,46.9615,46.7792,46.8643,"AAON","NASDAQ"
"2019-10-18 15:15:00",46.8592,46.9565,46.774,46.86,"AAON","NASDAQ"
"2019-10-18 15:00:00",46.8525,46.9503,46.7674,46.854,"AAON","NASDAQ"
"2019-10-18 14:45:00",46.8459,46.9445,46.7602,46.8474,"AAON","NASDAQ"
"2019-10-18 14:30:00",46.8397,46.938,46.7532,46.8408,"AAON","NASDAQ"
"2019-10-18 14:15:00",46.8342,46.933,46.7479,46.8348,"AAON","NASDAQ"
"2019-10-18 14:00:00",46.8282,46.927,46.7425,46.8302,"AAON","NASDAQ"
"2019-10-18 13:45:00",46.823,46.9222,46.7363,46.8244,"AAON","NASDAQ"
"2019-10-18 13:30:00",46.8187,46.9176,46.7312,46.8191,"AAON","NASDAQ"
"2019-10-18 13:15:00",46.815,46.9138,46.7267,46.8153,"AAON","NASDAQ"
"2019-10-18 13:00:00",46.8136,46.9111,46.7244,46.8125,"AAON","NASDAQ"
"2019-10-18 12:45:00",46.8127,46.9113,46.7226,46.8116,"AAON","NASDAQ"
"2019-10-18 12:30:00",46.8115,46.9102,46.7213,46.8108,"AAON","NASDAQ"
"2019-10-18 12:15:00",46.8114,46.9099,46.7206,46.8098,"AAON","NASDAQ"
"2019-10-18 12:00:00",46.8097,46.9087,46.718,46.8081,"AAON","NASDAQ"
"2019-10-18 11:45:00",46.8066,46.9065,46.7162,46.8065,"AAON","NASDAQ"
"2019-10-18 11:30:00",46.8046,46.9036,46.7132,46.8037,"AAON","NASDAQ"
"2019-10-18 11:15:00",46.7994,46.8994,46.7086,46.8,"AAON","NASDAQ"
"2019-10-18 11:00:00",46.7946,46.8943,46.704,46.7939,"AAON","NASDAQ"
"2019-10-18 10:45:00",46.7932,46.8919,46.7018,46.791,"AAON","NASDAQ"
"2019-10-18 10:30:00",46.7879,46.8872,46.6994,46.7894,"AAON","NASDAQ"
"2019-10-18 10:15:00",46.7809,46.8805,46.6921,46.7826,"AAON","NASDAQ"
"2019-10-18 10:00:00",46.7724,46.8715,46.6847,46.7747,"AAON","NASDAQ"
"2019-10-18 09:45:00",46.7648,46.8632,46.6769,46.7654,"AAON","NASDAQ"
"2019-10-17 16:00:00",46.7577,46.8563,46.6691,46.7584,"AAON","NASDAQ"
"2019-10-17 15:45:00",46.7488,46.847,46.6593,46.7484,"AAON","NASDAQ"
"2019-10-17 15:30:00",46.7391,46.8382,46.6498,46.7395,"AAON","NASDAQ"
"2019-10-17 15:15:00",46.7278,46.8279,46.6394,46.73,"AAON","NASDAQ"
"2019-10-17 15:00:00",46.7151,46.8158,46.6268,46.7182,"AAON","NASDAQ"
"2019-10-17 14:45:00",46.7028,46.8031,46.6136,46.7056,"AAON","NASDAQ"
"2019-10-17 14:30:00",46.6917,46.7922,46.6018,46.6942,"AAON","NASDAQ"
"2019-10-17 14:15:00",46.6797,46.7808,46.5899,46.6827,"AAON","NASDAQ"
"2019-10-17 14:00:00",46.6658,46.768,46.5769,46.6706,"AAON","NASDAQ"
"2019-10-17 13:45:00",46.6526,46.7541,46.5628,46.6569,"AAON","NASDAQ"
"2019-10-17 13:30:00",46.6396,46.7405,46.5489,46.6434,"AAON","NASDAQ"
"2019-10-17 13:15:00",46.6269,46.7286,46.5355,46.6305,"AAON","NASDAQ"
"2019-10-17 13:00:00",46.6141,46.7165,46.522,46.6176,"AAON","NASDAQ"
"2019-10-17 12:45:00",46.6034,46.7056,46.5104,46.6057,"AAON","NASDAQ"
"2019-10-17 12:30:00",46.5916,46.6942,46.4983,46.5945,"AAON","NASDAQ"
"2019-10-17 12:15:00",46.5807,46.6838,46.4867,46.5836,"AAON","NASDAQ"
"2019-10-17 12:00:00",46.5701,46.6734,46.476,46.5739,"AAON","NASDAQ"
"2019-10-17 11:45:00",46.5586,46.6617,46.4641,46.5626,"AAON","NASDAQ"
"2019-10-17 11:30:00",46.5462,46.6504,46.452,46.5512,"AAON","NASDAQ"
"2019-10-17 11:15:00",46.5353,46.6394,46.4401,46.5393,"AAON","NASDAQ"
"2019-10-17 11:00:00",46.524,46.6288,46.4294,46.5289,"AAON","NASDAQ"
"2019-10-17 10:45:00",46.5104,46.6162,46.4181,46.5164,"AAON","NASDAQ"
"2019-10-17 10:30:00",46.4979,46.6036,46.4052,46.5032,"AAON","NASDAQ"
"2019-10-17 10:15:00",46.4854,46.59,46.3931,46.4907,"AAON","NASDAQ"
"2019-10-17 10:00:00",46.4726,46.5781,46.3808,46.4786,"AAON","NASDAQ"
"2019-10-17 09:45:00",46.461,46.5666,46.37,46.466,"AAON","NASDAQ"
"2019-10-16 16:00:00",46.4512,46.5536,46.3615,46.4552,"AAON","NASDAQ"
"2019-10-16 15:45:00",46.4447,46.5476,46.3545,46.4482,"AAON","NASDAQ"
"2019-10-16 15:30:00",46.4377,46.5413,46.3469,46.4411,"AAON","NASDAQ"
"2019-10-16 15:15:00",46.4295,46.5341,46.3391,46.4343,"AAON","NASDAQ"
"2019-10-16 15:00:00",46.42,46.5256,46.3297,46.4259,"AAON","NASDAQ"
"2019-10-16 14:45:00",46.4118,46.5172,46.3206,46.4165,"AAON","NASDAQ"
"2019-10-16 14:30:00",46.4036,46.51,46.312,46.4084,"AAON","NASDAQ"
"2019-10-16 14:15:00",46.3949,46.502,46.304,46.4015,"AAON","NASDAQ"
"2019-10-16 14:00:00",46.3882,46.495,46.2964,46.3935,"AAON","NASDAQ"
"2019-10-16 13:45:00",46.3808,46.4887,46.2892,46.3872,"AAON","NASDAQ"
"2019-10-16 13:30:00",46.3753,46.4827,46.2827,46.3803,"AAON","NASDAQ"
"2019-10-16 13:15:00",46.3671,46.4753,46.2761,46.3744,"AAON","NASDAQ"
"2019-10-16 13:00:00",46.3588,46.468,46.2673,46.3661,"AAON","NASDAQ"
"2019-10-16 12:45:00",46.3502,46.4602,46.2586,46.3575,"AAON","NASDAQ"
"2019-10-16 12:30:00",46.3413,46.4524,46.2492,46.3491,"AAON","NASDAQ"
"2019-10-16 12:15:00",46.3315,46.4437,46.2397,46.3406,"AAON","NASDAQ"
"2019-10-16 12:00:00",46.3216,46.4349,46.229,46.3308,"AAON","NASDAQ"
"2019-10-16 11:45:00",46.3122,46.4258,46.2191,46.3219,"AAON","NASDAQ"
"2019-10-16 11:30:00",46.3044,46.4171,46.2106,46.3127,"AAON","NASDAQ"
"2019-10-16 11:15:00",46.2985,46.4104,46.2037,46.305,"AAON","NASDAQ"
"2019-10-16 11:00:00",46.2901,46.4031,46.1955,46.2975,"AAON","NASDAQ"
"2019-10-16 10:45:00",46.2828,46.3969,46.1878,46.2906,"AAON","NASDAQ"
"2019-10-16 10:30:00",46.2778,46.39,46.1823,46.2835,"AAON","NASDAQ"
"2019-10-16 10:15:00",46.2718,46.3848,46.1787,46.2787,"AAON","NASDAQ"
"2019-10-16 10:00:00",46.2639,46.3757,46.1736,46.2727,"AAON","NASDAQ"
"2019-10-16 09:45:00",46.2594,46.3657,46.1683,46.2629,"AAON","NASDAQ"
"2019-10-15 16:00:00",46.2532,46.3606,46.1629,46.2584,"AAON","NASDAQ"
"2019-10-15 15:45:00",46.2466,46.3536,46.1553,46.2504,"AAON","NASDAQ"
"2019-10-15 15:30:00",46.2416,46.3477,46.1495,46.2435,"AAON","NASDAQ"
"2019-10-15 15:15:00",46.2364,46.343,46.1434,46.2384,"AAON","NASDAQ"
"2019-10-15 15:00:00",46.2322,46.3386,46.1385,46.2336,"AAON","NASDAQ"
"2019-10-15 14:45:00",46.2274,46.3349,46.1336,46.2292,"AAON","NASDAQ"
"2019-10-15 14:30:00",46.2205,46.3285,46.1275,46.2238,"AAON","NASDAQ"
"2019-10-15 14:15:00",46.2114,46.3202,46.1186,46.2159,"AAON","NASDAQ"
"2019-10-15 14:00:00",46.2022,46.3113,46.1088,46.206,"AAON","NASDAQ"
"2019-10-15 13:45:00",46.1919,46.3021,46.0986,46.1961,"AAON","NASDAQ"
"2019-10-15 13:30:00",46.1834,46.292,46.0892,46.1849,"AAON","NASDAQ"
"2019-10-15 13:15:00",46.1758,46.2849,46.0806,46.1768,"AAON","NASDAQ"
"2019-10-15 13:00:00",46.1652,46.2754,46.0709,46.1681,"AAON","NASDAQ"
"2019-10-15 12:45:00",46.155,46.2644,46.0598,46.1569,"AAON","NASDAQ"
"2019-10-15 12:30:00",46.1435,46.2537,46.0473,46.1451,"AAON","NASDAQ"
"2019-10-15 12:15:00",46.1312,46.2421,46.0352,46.1332,"AAON","NASDAQ"
"2019-10-15 12:00:00",46.1191,46.2303,46.0224,46.1205,"AAON","NASDAQ"
"2019-10-15 11:45:00",46.1075,46.2179,46.0099,46.1073,"AAON","NASDAQ"
"2019-10-15 11:30:00",46.0959,46.2073,45.9974,46.0956,"AAON","NASDAQ"
"2019-10-15 11:15:00",46.0846,46.1972,45.9852,46.0844,"AAON","NASDAQ"
"2019-10-15 11:00:00",46.073,46.1853,45.9726,46.0725,"AAON","NASDAQ"
"2019-10-15 10:45:00",46.0625,46.1748,45.9611,46.0617,"AAON","NASDAQ"
"2019-10-15 10:30:00",46.0504,46.1632,45.9523,46.0503,"AAON","NASDAQ"
"2019-10-15 10:15:00",46.0423,46.1515,45.9434,46.0379,"AAON","NASDAQ"
"2019-10-15 10:00:00",46.0341,46.1445,45.9342,46.0297,"AAON","NASDAQ"
"2019-10-15 09:45:00",46.0262,46.1359,45.9253,46.0199,"AAON","NASDAQ"
"2019-10-14 16:00:00",46.0159,46.1262,45.9237,46.015,"AAON","NASDAQ"
